,Timestamp,Label,MotorData.ActCurrent,MotorData.ActPosition,MotorData.ActSpeed,MotorData.IsAcceleration,MotorData.IsForce,MotorData.Motor_Pos1reached,MotorData.Motor_Pos2reached,MotorData.Motor_Pos3reached,MotorData.Motor_Pos4reached,NVL_Recv_Ind.GL_Metall,NVL_Recv_Ind.GL_NonMetall,NVL_Recv_Storage.GL_I_ProcessStarted,NVL_Recv_Storage.GL_I_Slider_IN,NVL_Recv_Storage.GL_I_Slider_OUT,NVL_Recv_Storage.GL_LightBarrier,NVL_Send_Storage.ActivateStorage,PLC_PRG.Gripper,PLC_PRG.MaterialIsMetal
59,2016-04-20 16:05:15.702,0,12,268975,0,0,-1,0,0,0,0,0,1,0,1,0,1,0,0,0
60,2016-04-20 16:05:15.751,0,0,268975,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
61,2016-04-20 16:05:15.793,0,0,268975,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
62,2016-04-20 16:05:15.840,0,-9,268975,0,0,-1,0,0,0,0,0,1,0,1,0,1,0,0,0
63,2016-04-20 16:05:15.891,0,0,268975,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
64,2016-04-20 16:05:15.935,0,0,268975,0,0,-1,0,0,0,0,0,1,0,1,0,1,0,0,0
65,2016-04-20 16:05:15.980,0,7,268975,0,0,-3,0,0,0,0,0,1,0,1,0,1,0,0,0
66,2016-04-20 16:05:16.032,0,7,268975,0,0,-3,0,0,0,0,0,1,0,1,0,1,0,0,0
67,2016-04-20 16:05:16.073,0,7,268975,0,0,-3,0,0,0,0,0,1,0,1,0,1,0,0,0
68,2016-04-20 16:05:16.120,0,0,268975,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0
69,2016-04-20 16:05:16.168,0,7,268975,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
70,2016-04-20 16:05:16.217,0,0,268975,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
71,2016-04-20 16:05:16.261,0,0,268975,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
72,2016-04-20 16:05:16.308,0,0,268975,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
73,2016-04-20 16:05:16.356,0,-14,268975,0,0,3,0,0,0,0,0,1,0,1,0,1,0,0,0
74,2016-04-20 16:05:16.402,0,7,268975,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
75,2016-04-20 16:05:16.452,0,7,268975,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
76,2016-04-20 16:05:16.501,0,7,268975,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
77,2016-04-20 16:05:16.545,0,7,268975,0,0,3,0,0,0,0,0,1,0,1,0,1,0,0,0
78,2016-04-20 16:05:16.591,0,0,268975,0,0,-1,0,0,0,0,0,1,0,1,0,1,0,0,0
79,2016-04-20 16:05:16.636,0,-9,268975,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
80,2016-04-20 16:05:16.686,0,7,268975,0,0,-1,0,0,0,0,0,1,0,1,0,1,0,0,0
81,2016-04-20 16:05:16.730,0,7,268975,0,0,-1,0,0,0,0,0,1,0,1,0,1,0,0,0
82,2016-04-20 16:05:16.780,0,7,268975,0,0,-1,0,0,0,0,0,1,0,1,0,1,0,0,0
83,2016-04-20 16:05:16.825,0,3,268975,0,0,-1,0,0,0,0,0,1,0,1,0,1,0,0,0
84,2016-04-20 16:05:16.874,0,0,268975,0,0,-3,0,0,0,0,0,1,0,1,0,1,0,0,0
85,2016-04-20 16:05:16.917,0,16,268975,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
86,2016-04-20 16:05:16.970,0,12,268975,0,0,-1,0,0,0,0,0,1,0,1,0,1,0,0,0
87,2016-04-20 16:05:17.017,0,7,268975,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0
88,2016-04-20 16:05:17.059,0,7,268975,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0
89,2016-04-20 16:05:17.106,0,-5,268975,0,0,4,0,0,0,0,0,1,0,1,0,1,0,0,0
90,2016-04-20 16:05:17.152,0,-5,268975,0,0,4,0,0,0,0,0,1,0,1,0,1,0,0,0
91,2016-04-20 16:05:17.202,0,12,268975,0,0,2,0,0,0,0,0,1,0,1,0,1,0,0,0
92,2016-04-20 16:05:17.250,0,0,268975,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
93,2016-04-20 16:05:17.292,0,12,268975,0,0,-5,0,0,0,0,0,1,0,1,0,1,0,0,0
94,2016-04-20 16:05:17.342,0,12,268975,0,0,-5,0,0,0,0,0,1,0,1,0,1,0,0,0
95,2016-04-20 16:05:17.386,0,3,268975,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
96,2016-04-20 16:05:17.433,0,-5,268975,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
97,2016-04-20 16:05:17.480,0,-14,268975,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
98,2016-04-20 16:05:17.530,0,-14,268975,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
99,2016-04-20 16:05:17.576,0,0,268975,0,0,5,0,0,0,0,0,1,0,1,0,1,0,0,0
100,2016-04-20 16:05:17.619,0,16,268975,0,0,-3,0,0,0,0,0,1,0,1,0,1,0,0,0
101,2016-04-20 16:05:17.669,0,3,268975,0,0,2,0,0,0,0,0,1,0,1,0,1,0,0,0
102,2016-04-20 16:05:17.719,0,3,268975,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
103,2016-04-20 16:05:17.761,0,3,268975,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
104,2016-04-20 16:05:17.810,0,3,268975,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
105,2016-04-20 16:05:17.857,0,-5,268975,0,0,-1,0,0,0,0,0,1,0,1,0,1,0,0,0
106,2016-04-20 16:05:17.904,0,0,268975,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
107,2016-04-20 16:05:17.954,0,7,268975,0,0,2,0,0,0,0,0,1,0,1,0,1,0,0,0
108,2016-04-20 16:05:17.999,0,7,268975,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
109,2016-04-20 16:05:18.043,0,7,268975,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
110,2016-04-20 16:05:18.093,0,3,268975,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0
111,2016-04-20 16:05:18.138,0,-5,268975,0,0,-1,0,0,0,0,0,1,0,1,0,1,0,0,0
112,2016-04-20 16:05:18.188,0,3,268975,0,0,-1,0,0,0,0,0,1,0,1,0,1,0,0,0
113,2016-04-20 16:05:18.231,0,-9,268975,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
114,2016-04-20 16:05:18.281,0,-9,268975,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
115,2016-04-20 16:05:18.327,0,12,268975,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
116,2016-04-20 16:05:18.376,0,7,268975,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
117,2016-04-20 16:05:18.417,0,12,268975,0,0,-1,0,0,0,0,0,1,0,1,0,1,0,0,0
118,2016-04-20 16:05:18.468,0,12,268975,0,0,-1,0,0,0,0,0,1,0,1,0,1,0,0,0
119,2016-04-20 16:05:18.517,0,12,268975,0,0,-1,0,0,0,0,0,1,0,1,0,1,0,0,0
120,2016-04-20 16:05:18.560,0,-5,268975,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
121,2016-04-20 16:05:18.604,0,0,268975,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0
122,2016-04-20 16:05:18.654,0,-9,268975,0,0,-1,0,0,0,0,0,1,0,1,0,1,0,0,0
123,2016-04-20 16:05:18.702,0,12,268975,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
124,2016-04-20 16:05:18.747,0,12,268975,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
125,2016-04-20 16:05:18.794,0,7,268975,0,0,2,0,0,0,0,0,1,0,1,0,1,0,0,0
126,2016-04-20 16:05:18.842,0,-5,268975,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
127,2016-04-20 16:05:18.888,0,12,268975,0,0,-1,0,0,0,0,0,1,0,1,0,1,0,0,0
128,2016-04-20 16:05:18.938,0,3,268975,0,0,2,0,0,0,0,0,1,0,1,0,1,0,0,0
129,2016-04-20 16:05:18.981,0,3,268975,0,0,2,0,0,0,0,0,1,0,1,0,1,0,0,0
130,2016-04-20 16:05:19.027,0,0,268975,0,0,-3,0,0,0,0,0,1,0,1,0,1,0,0,0
131,2016-04-20 16:05:19.077,0,7,268975,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0
132,2016-04-20 16:05:19.121,0,7,268975,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0
133,2016-04-20 16:05:19.168,0,-5,268975,0,0,2,0,0,0,0,0,1,0,1,0,1,0,0,0
134,2016-04-20 16:05:19.217,0,-5,268975,0,0,2,0,0,0,0,0,1,0,1,0,1,0,0,0
135,2016-04-20 16:05:19.262,0,-5,268975,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0
136,2016-04-20 16:05:19.311,0,-5,268975,0,0,-1,0,0,0,0,0,1,0,1,0,1,0,0,0
137,2016-04-20 16:05:19.355,0,-9,268975,0,0,-1,0,0,0,0,0,1,0,1,0,1,0,0,0
138,2016-04-20 16:05:19.404,0,-14,268975,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
139,2016-04-20 16:05:19.453,0,-14,268975,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
140,2016-04-20 16:05:19.498,0,-5,268975,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
141,2016-04-20 16:05:19.543,0,0,268975,0,0,-1,0,0,0,0,0,1,0,1,0,1,0,0,0
142,2016-04-20 16:05:19.594,0,-5,268975,0,0,2,0,0,0,0,0,1,0,1,0,1,0,0,0
143,2016-04-20 16:05:19.638,0,25,268975,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
144,2016-04-20 16:05:19.687,0,25,268975,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
145,2016-04-20 16:05:19.730,0,16,268975,0,0,-1,0,0,0,0,0,1,0,1,0,1,0,0,0
146,2016-04-20 16:05:19.778,0,16,268975,0,0,-1,0,0,0,0,0,1,0,1,0,1,0,0,0
147,2016-04-20 16:05:19.824,0,0,268975,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
148,2016-04-20 16:05:19.872,0,7,268975,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0
149,2016-04-20 16:05:19.917,0,0,268975,0,0,-1,0,0,0,0,0,1,0,1,0,1,0,0,0
150,2016-04-20 16:05:19.968,0,12,268975,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
151,2016-04-20 16:05:20.012,0,12,268975,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
152,2016-04-20 16:05:20.062,0,0,268975,0,0,2,0,0,0,0,0,1,0,1,0,1,0,0,0
153,2016-04-20 16:05:20.104,0,0,268975,0,0,2,0,0,0,0,0,1,0,1,0,1,0,0,0
154,2016-04-20 16:05:20.156,0,7,268975,0,0,-1,0,0,0,0,0,1,0,1,0,1,0,0,0
155,2016-04-20 16:05:20.201,0,0,268975,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
156,2016-04-20 16:05:20.252,0,0,268975,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
157,2016-04-20 16:05:20.293,0,12,268975,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
158,2016-04-20 16:05:20.339,0,7,268975,0,0,-3,0,0,0,0,0,1,0,1,0,1,0,0,0
159,2016-04-20 16:05:20.386,0,7,268975,0,0,-3,0,0,0,0,0,1,0,1,0,1,0,0,0
160,2016-04-20 16:05:20.437,0,-5,268975,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0
161,2016-04-20 16:05:20.481,0,0,268975,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
162,2016-04-20 16:05:20.529,0,0,268975,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
163,2016-04-20 16:05:20.577,0,0,268975,0,0,-3,0,0,0,0,0,1,0,1,0,1,0,0,0
164,2016-04-20 16:05:20.625,0,-9,268975,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
165,2016-04-20 16:05:20.667,0,12,268975,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
166,2016-04-20 16:05:20.718,0,12,268975,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
167,2016-04-20 16:05:20.762,0,0,268975,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0
168,2016-04-20 16:05:20.812,0,-9,268975,0,0,2,0,0,0,0,0,1,0,1,0,1,0,0,0
169,2016-04-20 16:05:20.854,0,16,268975,0,0,-3,0,0,0,0,0,1,0,1,0,1,0,0,0
170,2016-04-20 16:05:20.906,0,12,268975,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0
171,2016-04-20 16:05:20.954,0,12,268975,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0
172,2016-04-20 16:05:20.996,0,12,268975,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0
173,2016-04-20 16:05:21.043,0,-5,268975,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
174,2016-04-20 16:05:21.090,0,20,268975,0,0,2,0,0,0,0,0,1,0,1,0,1,0,0,0
175,2016-04-20 16:05:21.140,0,12,268975,0,0,2,0,0,0,0,0,1,0,1,0,1,0,0,0
176,2016-04-20 16:05:21.190,0,0,268975,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
177,2016-04-20 16:05:21.230,0,0,268975,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
178,2016-04-20 16:05:21.279,0,-5,268975,0,0,4,0,0,0,0,0,1,0,1,0,1,0,0,0
179,2016-04-20 16:05:21.328,0,3,268975,0,0,-1,0,0,0,0,0,1,0,1,0,1,0,0,0
180,2016-04-20 16:05:21.374,0,12,268975,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
181,2016-04-20 16:05:21.419,0,12,268975,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
182,2016-04-20 16:05:21.468,0,12,268975,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
183,2016-04-20 16:05:21.509,0,-5,268975,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
184,2016-04-20 16:05:21.562,0,-9,268975,0,0,2,0,0,0,0,0,1,0,1,0,1,0,0,0
185,2016-04-20 16:05:21.605,0,-9,268975,0,0,2,0,0,0,0,0,1,0,1,0,1,0,0,0
186,2016-04-20 16:05:21.656,0,0,268975,0,0,2,0,0,0,0,0,1,0,1,0,1,0,0,0
187,2016-04-20 16:05:21.701,0,0,268975,0,0,2,0,0,0,0,0,1,0,1,0,1,0,0,0
188,2016-04-20 16:05:21.747,0,0,268975,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
189,2016-04-20 16:05:21.794,0,12,268975,0,0,-1,0,0,0,0,0,1,0,1,0,1,0,0,0
190,2016-04-20 16:05:21.840,0,7,268975,0,0,-3,0,0,0,0,0,1,0,1,0,1,0,0,0
191,2016-04-20 16:05:21.889,0,7,268975,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
192,2016-04-20 16:05:21.937,0,0,268975,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0
193,2016-04-20 16:05:21.979,0,0,268975,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0
194,2016-04-20 16:05:22.030,0,7,268975,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
195,2016-04-20 16:05:22.074,0,16,268975,0,0,-1,0,0,0,0,0,1,0,1,0,1,0,0,0
196,2016-04-20 16:05:22.124,0,0,268975,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
197,2016-04-20 16:05:22.169,0,0,268975,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
198,2016-04-20 16:05:22.214,0,0,268975,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
199,2016-04-20 16:05:22.262,0,-5,268975,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0
200,2016-04-20 16:05:22.307,0,-5,268975,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
201,2016-04-20 16:05:22.356,0,0,268975,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
202,2016-04-20 16:05:22.408,0,12,268975,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0
203,2016-04-20 16:05:22.453,0,12,268975,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0
204,2016-04-20 16:05:22.498,0,7,268975,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0
205,2016-04-20 16:05:22.541,0,0,268975,0,0,-1,0,0,0,0,0,1,0,1,0,1,0,0,0
206,2016-04-20 16:05:22.591,0,12,268975,0,0,-3,0,0,0,0,0,1,0,1,0,1,0,0,0
207,2016-04-20 16:05:22.640,0,-5,268975,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0
208,2016-04-20 16:05:22.689,0,-5,268975,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0
209,2016-04-20 16:05:22.731,0,-5,268975,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
210,2016-04-20 16:05:22.777,0,0,268975,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0
211,2016-04-20 16:05:22.826,0,20,268975,0,0,-1,0,0,0,0,0,1,1,1,0,1,0,0,0
212,2016-04-20 16:05:22.871,0,20,268975,0,0,-1,0,0,0,0,0,1,1,1,0,1,0,0,0
213,2016-04-20 16:05:22.918,0,20,268975,0,0,-1,0,0,0,0,0,1,1,1,0,1,0,0,0
214,2016-04-20 16:05:22.964,0,0,268975,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0
215,2016-04-20 16:05:23.011,0,-578,268917,-73428,-2001,-94,0,0,0,0,0,1,1,1,0,1,0,0,0
216,2016-04-20 16:05:23.058,0,-163,263378,-87464,1015,-104,0,0,0,0,0,1,1,1,0,1,0,0,0
217,2016-04-20 16:05:23.106,0,-171,260420,-62292,0,-73,0,0,0,0,0,1,1,1,0,1,0,0,0
218,2016-04-20 16:05:23.156,0,-171,260420,-62292,0,-73,0,0,0,0,0,1,1,1,0,1,0,0,0
219,2016-04-20 16:05:23.204,0,-674,253634,-88711,0,-75,0,0,0,0,0,1,1,1,0,1,0,0,0
220,2016-04-20 16:05:23.248,0,-245,247312,-73660,-1015,-247,0,0,0,0,0,1,1,1,0,1,0,0,0
221,2016-04-20 16:05:23.296,0,-654,244093,-79750,-1015,-58,0,0,0,0,0,1,1,1,0,1,0,0,0
222,2016-04-20 16:05:23.342,0,-548,237452,-77981,-1015,-144,0,0,0,0,0,1,1,1,0,1,0,0,0
223,2016-04-20 16:05:23.391,0,-548,237452,-77981,-1015,-144,0,0,0,0,0,1,1,1,0,1,0,0,0
224,2016-04-20 16:05:23.432,0,-28,234030,-97208,-1015,-129,0,0,0,0,0,1,1,1,0,1,0,0,0
225,2016-04-20 16:05:23.481,0,-536,227708,-85492,-1015,-26,0,0,0,0,0,1,1,1,0,1,0,0,0
226,2016-04-20 16:05:23.531,0,-377,224431,-65801,-1015,-103,0,0,0,0,0,1,1,1,0,1,0,0,0
227,2016-04-20 16:05:23.575,0,-377,224431,-65801,-1015,-103,0,0,0,0,0,1,1,1,0,1,0,0,0
228,2016-04-20 16:05:23.626,0,-377,224431,-65801,-1015,-103,0,0,0,0,0,1,1,1,0,1,0,0,0
229,2016-04-20 16:05:23.668,0,-782,217384,-90451,-1015,-156,0,0,0,0,0,1,1,1,0,1,0,0,0
230,2016-04-20 16:05:23.715,0,39,211294,-77198,0,-115,0,0,0,0,0,1,1,1,0,1,0,0,0
231,2016-04-20 16:05:23.761,0,-210,208017,-76067,0,-135,0,0,0,0,0,1,1,1,0,1,0,0,0
232,2016-04-20 16:05:23.809,0,-208,201231,-93844,-1015,-39,0,0,0,0,0,1,1,1,0,1,0,0,0
233,2016-04-20 16:05:23.855,0,-208,201231,-93844,-1015,-39,0,0,0,0,0,1,1,1,0,1,0,0,0
