,Timestamp,MotorData.ActCurrent,MotorData.ActSpeed,MotorData.IsAcceleration,MotorData.IsForce,MotorData.Motor_Pos1reached,MotorData.Motor_Pos2reached,MotorData.Motor_Pos3reached,MotorData.Motor_Pos4reached,MotorData.SetAcceleration,MotorData.SetCurrent,MotorData.SetForce,MotorData.SetSpeed,NVL_Recv_Ind.GL_Metall,NVL_Recv_Ind.GL_NonMetall,NVL_Recv_Storage.GL_I_ProcessStarted,NVL_Recv_Storage.GL_I_Slider_IN,NVL_Recv_Storage.GL_I_Slider_OUT,NVL_Recv_Storage.GL_LightBarrier,NVL_Send_Storage.ActivateStorage,PLC_PRG.Gripper,PLC_PRG.MaterialIsMetal,NVL_Recv_Storage.GL_X_TimeSlideIn,NVL_Recv_Storage.GL_X_TimeSlideOut
44,2017-07-24 22:24:40.353,249,0,0,56,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
45,2017-07-24 22:24:40.401,262,0,0,54,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
46,2017-07-24 22:24:40.447,245,0,0,56,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
47,2017-07-24 22:24:40.494,245,0,0,56,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
48,2017-07-24 22:24:40.540,246,0,0,56,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
49,2017-07-24 22:24:40.588,246,0,0,56,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
50,2017-07-24 22:24:40.635,241,0,0,55,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
51,2017-07-24 22:24:40.682,253,0,0,55,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
52,2017-07-24 22:24:40.729,246,0,0,52,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
53,2017-07-24 22:24:40.775,249,0,0,59,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
54,2017-07-24 22:24:40.822,249,0,0,59,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
55,2017-07-24 22:24:40.869,245,0,0,55,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
56,2017-07-24 22:24:40.916,253,0,0,55,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
57,2017-07-24 22:24:40.963,253,0,0,55,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
58,2017-07-24 22:24:41.008,252,0,0,56,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
59,2017-07-24 22:24:41.057,252,0,0,56,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
60,2017-07-24 22:24:41.104,243,0,0,56,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
61,2017-07-24 22:24:41.152,251,0,0,56,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
62,2017-07-24 22:24:41.196,251,0,0,56,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
63,2017-07-24 22:24:41.244,252,0,0,54,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
64,2017-07-24 22:24:41.293,252,0,0,54,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
65,2017-07-24 22:24:41.338,245,0,0,54,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
66,2017-07-24 22:24:41.385,264,0,0,56,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
67,2017-07-24 22:24:41.432,258,0,0,54,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
68,2017-07-24 22:24:41.477,245,0,0,53,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
69,2017-07-24 22:24:41.526,245,0,0,53,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
70,2017-07-24 22:24:41.572,262,0,0,56,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
71,2017-07-24 22:24:41.619,255,0,0,55,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
72,2017-07-24 22:24:41.665,246,0,0,56,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
73,2017-07-24 22:24:41.712,249,0,0,55,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
74,2017-07-24 22:24:41.759,249,0,0,55,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
75,2017-07-24 22:24:41.806,254,0,0,52,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
76,2017-07-24 22:24:41.854,257,0,0,54,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
77,2017-07-24 22:24:41.900,257,0,0,54,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
78,2017-07-24 22:24:41.946,249,0,0,52,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
79,2017-07-24 22:24:41.994,249,0,0,52,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
80,2017-07-24 22:24:42.041,239,0,0,55,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
81,2017-07-24 22:24:42.089,258,0,0,53,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
82,2017-07-24 22:24:42.133,262,0,0,55,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
83,2017-07-24 22:24:42.181,251,0,0,55,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
84,2017-07-24 22:24:42.229,251,0,0,55,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
85,2017-07-24 22:24:42.277,243,0,0,53,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
86,2017-07-24 22:24:42.321,239,0,0,53,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
87,2017-07-24 22:24:42.369,258,0,0,56,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
88,2017-07-24 22:24:42.416,255,0,0,56,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
89,2017-07-24 22:24:42.465,255,0,0,56,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
90,2017-07-24 22:24:42.509,255,0,0,56,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
91,2017-07-24 22:24:42.556,245,0,0,56,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
92,2017-07-24 22:24:42.604,253,0,0,57,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
93,2017-07-24 22:24:42.650,258,0,0,54,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
94,2017-07-24 22:24:42.697,258,0,0,54,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
95,2017-07-24 22:24:42.745,266,0,0,54,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
96,2017-07-24 22:24:42.792,255,0,0,53,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
97,2017-07-24 22:24:42.838,258,0,0,57,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
98,2017-07-24 22:24:42.885,262,0,0,54,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
99,2017-07-24 22:24:42.931,262,0,0,54,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
100,2017-07-24 22:24:42.978,261,0,0,55,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
101,2017-07-24 22:24:43.026,255,0,0,55,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
102,2017-07-24 22:24:43.072,264,0,0,55,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
103,2017-07-24 22:24:43.120,264,0,0,55,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
104,2017-07-24 22:24:43.167,248,0,0,56,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
105,2017-07-24 22:24:43.212,248,0,0,56,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
106,2017-07-24 22:24:43.259,266,0,0,58,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
107,2017-07-24 22:24:43.306,268,0,0,53,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
108,2017-07-24 22:24:43.353,239,0,0,55,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
109,2017-07-24 22:24:43.400,239,0,0,55,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
110,2017-07-24 22:24:43.446,235,0,0,56,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
111,2017-07-24 22:24:43.495,248,0,0,54,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
112,2017-07-24 22:24:43.541,247,0,0,54,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
113,2017-07-24 22:24:43.588,247,0,0,54,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
114,2017-07-24 22:24:43.635,245,0,0,53,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
115,2017-07-24 22:24:43.681,266,0,0,51,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
116,2017-07-24 22:24:43.728,239,0,0,57,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
117,2017-07-24 22:24:43.775,256,0,0,57,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
118,2017-07-24 22:24:43.823,256,0,0,57,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
119,2017-07-24 22:24:43.870,256,0,0,57,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
120,2017-07-24 22:24:43.916,258,0,0,54,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
121,2017-07-24 22:24:43.962,262,0,0,53,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
122,2017-07-24 22:24:44.010,245,0,0,55,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
123,2017-07-24 22:24:44.056,236,0,0,53,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
124,2017-07-24 22:24:44.103,236,0,0,53,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
125,2017-07-24 22:24:44.151,256,0,0,54,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
126,2017-07-24 22:24:44.196,245,0,0,55,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
127,2017-07-24 22:24:44.245,241,0,0,55,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
128,2017-07-24 22:24:44.293,262,0,0,56,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
129,2017-07-24 22:24:44.339,262,0,0,56,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
130,2017-07-24 22:24:44.386,253,0,0,54,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
131,2017-07-24 22:24:44.432,253,0,0,54,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
132,2017-07-24 22:24:44.479,243,0,0,56,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
133,2017-07-24 22:24:44.525,242,0,0,57,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
134,2017-07-24 22:24:44.572,242,0,0,57,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
135,2017-07-24 22:24:44.619,249,0,0,56,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
136,2017-07-24 22:24:44.666,256,0,0,53,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
137,2017-07-24 22:24:44.712,254,0,0,52,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
138,2017-07-24 22:24:44.761,245,0,0,53,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
139,2017-07-24 22:24:44.808,245,0,0,53,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
140,2017-07-24 22:24:44.852,252,0,0,56,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
141,2017-07-24 22:24:44.900,239,0,0,56,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
142,2017-07-24 22:24:44.946,243,0,0,54,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
143,2017-07-24 22:24:44.993,251,0,0,55,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
144,2017-07-24 22:24:45.041,251,0,0,55,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
145,2017-07-24 22:24:45.087,251,0,0,55,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
146,2017-07-24 22:24:45.134,254,0,0,52,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
147,2017-07-24 22:24:45.181,249,0,0,50,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
148,2017-07-24 22:24:45.228,250,0,0,57,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
149,2017-07-24 22:24:45.275,257,0,0,56,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
150,2017-07-24 22:24:45.322,257,0,0,56,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
151,2017-07-24 22:24:45.370,247,0,0,52,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
152,2017-07-24 22:24:45.416,251,0,0,54,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
153,2017-07-24 22:24:45.462,265,0,0,58,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
154,2017-07-24 22:24:45.509,265,0,0,58,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
155,2017-07-24 22:24:45.557,239,0,0,58,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
156,2017-07-24 22:24:45.602,245,0,0,51,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
157,2017-07-24 22:24:45.649,243,0,0,57,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
158,2017-07-24 22:24:45.696,243,0,0,57,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
159,2017-07-24 22:24:45.822,251,0,0,54,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
160,2017-07-24 22:24:45.871,250,0,0,53,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
161,2017-07-24 22:24:45.915,250,0,0,53,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
162,2017-07-24 22:24:45.965,241,0,0,56,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
163,2017-07-24 22:24:46.014,265,0,0,54,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
164,2017-07-24 22:24:46.061,258,0,0,52,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
165,2017-07-24 22:24:46.106,258,0,0,52,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
166,2017-07-24 22:24:46.152,256,0,0,52,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
167,2017-07-24 22:24:46.203,237,0,0,55,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
168,2017-07-24 22:24:46.244,252,0,0,53,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
169,2017-07-24 22:24:46.292,245,0,0,57,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
170,2017-07-24 22:24:46.341,245,0,0,57,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
171,2017-07-24 22:24:46.387,239,0,0,52,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
172,2017-07-24 22:24:46.431,254,0,0,59,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
173,2017-07-24 22:24:46.477,254,0,0,59,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
174,2017-07-24 22:24:46.528,252,0,0,56,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
175,2017-07-24 22:24:46.578,253,0,0,53,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
176,2017-07-24 22:24:46.619,253,0,0,53,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
177,2017-07-24 22:24:46.665,246,0,0,54,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
178,2017-07-24 22:24:46.714,241,0,0,50,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
179,2017-07-24 22:24:46.764,245,0,0,55,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
180,2017-07-24 22:24:46.810,245,0,0,55,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
181,2017-07-24 22:24:46.854,258,0,0,54,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
182,2017-07-24 22:24:46.900,245,0,0,54,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
183,2017-07-24 22:24:46.950,258,0,0,56,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
184,2017-07-24 22:24:46.995,266,0,0,52,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
185,2017-07-24 22:24:47.042,266,0,0,52,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
186,2017-07-24 22:24:47.088,266,0,0,52,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
187,2017-07-24 22:24:47.138,242,0,0,56,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
188,2017-07-24 22:24:47.181,257,0,0,53,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
189,2017-07-24 22:24:47.230,252,0,0,58,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
190,2017-07-24 22:24:47.277,237,0,0,50,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
191,2017-07-24 22:24:47.321,237,0,0,50,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
192,2017-07-24 22:24:47.373,237,0,0,52,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
193,2017-07-24 22:24:47.415,247,0,0,53,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
194,2017-07-24 22:24:47.463,255,0,0,56,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
195,2017-07-24 22:24:47.512,266,0,0,55,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
196,2017-07-24 22:24:47.559,266,0,0,55,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
197,2017-07-24 22:24:47.605,260,0,0,55,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
198,2017-07-24 22:24:47.651,260,0,0,55,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
199,2017-07-24 22:24:47.699,249,0,0,53,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
200,2017-07-24 22:24:47.745,246,0,0,55,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
201,2017-07-24 22:24:47.793,232,0,0,53,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
202,2017-07-24 22:24:47.840,232,0,0,53,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
203,2017-07-24 22:24:47.890,266,0,0,51,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
204,2017-07-24 22:24:47.934,260,0,0,52,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
205,2017-07-24 22:24:47.979,254,0,0,54,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
206,2017-07-24 22:24:48.028,254,0,0,54,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
207,2017-07-24 22:24:48.077,245,0,0,56,0,0,0,1,55,251,55,0,0,1,1,1,0,1,0,0,0,240,200
208,2017-07-24 22:24:48.119,242,0,0,56,0,0,0,1,55,251,55,0,0,1,1,1,0,1,0,0,0,240,200
