,a1,a2,a3,a4
45,0.374831,-4.28305,-2.07662,0.0411115
46,6.85497,-0.225708,-3.26251,3.70889
47,2.55754,-0.900621,-0.172114,7.00438
48,-2.27315,-0.444939,-0.382638,5.2721
49,-3.21511,3.58461,0.264109,0.740423
50,-6.12566,3.45228,1.83973,-3.38049
51,-5.77381,0.782458,1.99548,-0.97528
52,-4.57214,2.00484,3.1782,-1.39253
53,0.554756,3.90661,0.480565,-0.497062
54,2.94303,0.35796,-0.308693,0.803697
55,2.75171,-2.82069,-1.2188,3.34381
56,3.41035,-0.554623,-3.21009,3.48059
57,0.260852,0.70816,-2.16754,0.881383
58,-2.88634,-0.833238,1.32142,0.522647
59,-3.17902,1.43446,2.4902,0.297375
60,-2.8193,5.04845,2.42522,-0.800738
61,-1.73731,3.82783,0.18368,-1.59316
62,-0.655189,0.894988,0.661704,-1.13757
63,1.40784,0.268206,0.545406,0.419597
64,2.92295,0.959117,-0.00339146,3.07862
65,1.4727,0.809302,0.0735891,2.9747
66,0.653267,-0.374439,0.0694504,0.998417
67,-0.350294,-0.251062,0.263419,-0.266309
68,-2.90465,-0.42162,0.157054,0.133648
69,-2.23055,-1.16134,1.70356,1.50359
70,-1.52157,-3.35677,1.34266,1.79213
71,0.312007,-3.02555,0.427727,-1.45839
72,1.03523,-1.97142,-1.71269,-1.54228
73,1.49875,-2.19825,-2.18023,-0.747119
74,1.23985,-5.14587,-2.1685,1.34548
75,-0.0638531,-3.16723,-0.788096,1.29979
76,-2.29907,0.00721629,-1.07588,1.30181
77,-1.35467,-0.0617935,0.540577,0.161611
78,-0.863201,0.62505,1.60575,-3.10808
79,1.15668,3.7774,-1.43374,-5.8631
80,1.75358,7.34855,-2.0849,4.82085
81,-1.78548,8.25707,3.2687,4.97031
82,6.86921,2.61901,1.34791,-0.358115
83,0.28392,-2.79819,-2.36302,-5.10426
84,-4.07864,-1.2477,-4.58111,-7.95382
85,1.48301,-4.14543,-3.93782,3.74781
86,-3.97307,-3.4811,6.53472,7.58912
87,-0.635514,-2.01196,7.49614,0.642281
88,6.40461,-2.95139,0.386202,-0.0300771
89,1.83974,0.96698,-5.65153,0.895659
90,3.79096,3.43167,-2.79111,-4.25318
91,1.45533,1.4933,3.54199,-2.88929
92,-0.483948,2.21024,3.78949,-5.29638
93,1.59183,-0.852897,-0.457549,0.0274313
94,-1.29632,-3.62102,-1.16569,-0.830564
95,2.59132,4.01127,-4.18559,4.903
96,0.441049,-0.0929769,0.71068,3.22622
97,3.64333,-12.1388,8.46999,-5.01821
98,4.48433,-5.53498,-1.49168,-8.80634
99,0.793706,0.940813,-4.44716,-8.01132
100,4.08201,-6.22671,-2.95956,0.779639
101,4.30224,-0.880827,0.00530041,2.33003
102,1.70011,-1.09802,-1.60219,1.39089
103,2.17638,-1.25869,-7.01497,-0.307376
104,-3.16762,2.7188,-13.3732,-0.928857
105,-3.67035,-1.03823,-2.81332,-3.23678
106,-3.16504,-2.8935,2.87428,-1.04603
107,1.72467,4.91545,1.8727,4.16579
108,-3.30738,4.35076,5.10188,11.6923
109,4.70211,-3.21008,5.12189,-3.47387
110,9.82115,-6.38398,-1.20045,-6.89836
111,-5.52536,-10.5548,2.45737,-13.3919
112,3.7664,-9.24104,0.904925,-5.63176
113,2.20474,0.118662,-1.58315,9.94764
114,-4.29832,2.43679,10.6078,2.36549
115,10.3433,-1.74392,4.60675,-4.39745
116,6.71778,5.02283,-2.19858,-1.60193
117,1.2408,4.17654,-4.0319,-9.22791
118,4.91596,1.69219,-2.70958,-3.89372
119,-3.1915,4.05859,1.69294,-5.31742
120,2.30936,-1.33339,-1.32779,-4.14407
121,-1.65332,-6.29301,-4.73439,9.07538
122,-8.66265,8.84426,3.65057,7.01781
123,5.41109,8.18521,3.75928,3.96502
124,1.26306,-11.4039,15.3203,-10.2544
125,3.31876,-9.00459,5.82947,-15.544
126,12.802,1.20207,-9.57078,-3.11009
127,3.37113,-1.68969,-6.19122,7.04332
128,6.35617,-3.43215,-1.98364,-0.139605
129,4.19083,-6.98934,-3.30376,4.68711
130,-8.19533,1.49845,-12.0942,6.44807
131,-9.69429,8.63859,-13.8501,-5.28844
132,-8.48747,-1.09097,2.3419,-4.3947
133,-7.75868,-4.06124,6.25025,-1.29839
134,6.74099,-0.118195,-2.89927,5.43413
135,2.26526,-5.17367,-0.47907,12.6228
136,2.97709,-1.41067,1.08882,4.4565
137,8.98557,0.261291,-0.722979,1.79964
138,-9.0191,-8.56802,16.0593,-10.2067
139,0.393423,-2.92089,8.14275,-9.69733
140,1.30553,5.13265,-2.32467,6.57692
141,-7.55908,2.02124,3.5202,1.94262
142,9.60648,0.655012,-2.46442,-4.61205
143,2.25834,1.29047,-4.18752,6.46263
144,-3.51878,6.49657,-4.56221,3.21715
145,4.21567,13.9083,-5.07831,-0.840785
146,-4.5986,6.40641,5.81223,-4.40854
147,0.297083,-0.158462,3.01099,-3.37081
148,0.355294,-0.885844,-6.8428,10.1886
149,-11.18,0.370838,2.54387,9.55649
150,-1.1221,1.33792,0.83843,5.11229
151,-5.33255,-2.34535,5.34497,-2.36782
152,-9.30025,-5.94891,9.46343,-8.32306
153,6.82769,1.89719,4.19922,2.22238
154,2.41384,3.97114,1.45248,7.41705
155,6.7167,-7.20898,0.807665,-1.46745
156,8.3135,-10.3617,-4.85151,2.15219
157,-4.23468,3.38029,-12.3254,7.92726
158,-5.36362,12.7628,-12.6795,1.77399
159,-10.9565,5.89257,-2.12574,1.37015
160,-13.5433,-2.29166,5.95612,4.80314
161,-6.07477,3.48916,2.00321,7.75229
162,-5.41138,7.29296,0.704197,1.79922
163,-0.825478,-2.28217,1.55802,-2.29864
164,5.75195,-11.8837,4.0425,-1.02959
165,3.64753,-6.31619,6.26625,-1.89263
166,6.47164,11.6392,1.65735,3.28057
167,2.73149,10.1682,1.94016,7.27854
168,0.0944986,-0.770331,7.06434,0.790754
169,0.55218,5.60541,0.812356,-6.62522
170,-4.18122,10.8468,-4.84544,-0.566502
171,-4.76211,0.70016,-3.11214,4.22303
172,-1.40067,-3.66698,-1.32337,2.96017
173,-0.0082184,-0.320344,-3.8687,4.74564
174,-0.895087,0.660571,-3.80179,6.82036
175,-0.176881,-0.498224,-1.58535,4.47972
176,-2.94292,2.97409,0.148088,2.99981
177,-5.9209,4.53922,1.07434,-0.916012
178,-3.07901,-0.343257,1.49373,-2.19717
179,-4.90418,-3.3687,0.547476,-2.30209
180,-0.877311,-1.66475,-1.98723,2.63272
181,2.87058,-2.14985,-1.77781,8.852
182,0.981503,-5.90485,0.335573,4.28371
183,2.70856,-4.8015,-1.64288,0.846823
184,-2.33313,1.61179,-1.88486,3.20159
185,-3.823,3.81482,1.49001,-3.16038
186,-0.823985,-0.540931,2.09992,-2.83479
187,-4.82629,1.1355,0.876369,0.95665
188,-1.26606,3.48631,-3.75392,1.7668
189,1.96987,-1.56916,-3.02233,3.93405
190,-2.82432,-1.81673,-0.104375,4.03379
191,-0.0768771,5.40706,0.128498,3.40885
192,-1.22264,1.3527,6.38531,-0.746513
193,-1.35345,-4.29769,10.0231,-3.18473
194,1.21543,-0.0227482,4.49749,-1.4833
195,0.109425,1.23556,1.4529,-0.407667
196,1.34529,-0.849916,-0.262199,-1.15382
197,1.1788,-0.242386,-0.165076,0.0281779
198,0.152303,0.53299,-0.586952,4.79277
199,-0.0131027,5.33154,-2.70557,4.05325
200,0.203729,5.35079,-4.60181,0.0018032
201,-2.9615,-0.238726,-2.85139,2.10449
202,-5.05303,1.46659,0.07028,1.90646
203,-1.965,1.97108,-0.154867,1.85731
204,-4.23156,-3.73409,1.64162,3.458
205,-2.84345,-4.43476,2.23926,-0.175617
206,2.96284,-1.62773,0.67495,-2.08935
207,1.21815,-1.37379,1.49539,-1.09371
208,3.52555,-0.785787,1.07158,0.564338
209,3.59719,-1.25245,-0.971717,0.421507
210,1.08829,0.796827,0.120083,-3.19525
211,0.329514,3.25515,-1.29274,-1.65293
212,-0.838367,3.76411,0.768624,-0.418328
213,-0.735786,2.7893,0.91141,-1.52639
214,1.3864,4.41869,-0.931985,1.69546
215,-0.745149,1.75917,-1.37593,-2.15262
216,3.81484,-3.77639,-3.17932,-4.75803
217,0.623011,-3.5939,-3.08441,3.92152
218,-4.68341,4.70652,1.46407,6.25107
219,3.30845,3.5625,3.25849,0.423527
220,-0.821542,-2.26319,6.40628,-4.88198
221,-1.69348,-1.19293,1.43731,-4.2262
222,4.24728,-1.11768,-2.65218,0.970495
223,1.23714,-2.0022,1.8298,2.583
224,-0.596161,-3.06745,2.23484,2.07841
225,0.872002,-2.40541,-0.0116667,4.10817
226,-1.96269,-1.78053,-2.19734,2.12641
227,-1.96513,-0.34624,-1.68841,-1.36265
228,-3.74973,-0.938585,-1.06456,-4.50869
229,-0.661021,-1.89523,-0.325107,-2.06182
230,-1.67001,-1.01858,0.602384,6.85742
231,-1.11667,1.22078,2.50786,5.60177
232,4.49058,0.220073,2.64278,-2.24933
233,3.38823,-4.09324,4.09865,-8.65194
234,2.05087,-7.11475,1.44324,-7.13802
235,4.74934,1.01199,-1.21245,-3.91992
236,2.83136,4.22901,2.39474,-3.59938
237,2.77491,-0.718947,0.248936,-1.39263
238,2.48861,3.87556,-4.96615,1.32967
239,0.620433,7.31737,-5.92372,-1.78451
240,0.0847304,3.83271,-3.65141,-2.00215
241,-3.32162,0.951522,0.157056,-4.1328
242,2.24735,-2.63441,3.41162,-5.15034
243,3.02933,-6.03595,0.786421,-0.448443
244,2.01519,1.06744,1.1498,7.57403
245,5.32778,0.809707,0.820634,1.41081
246,4.42422,-5.59844,4.17922,-8.46356
247,1.66728,-8.2105,1.52657,-7.68541
248,-0.579471,-9.25026,-0.197496,-0.638259
249,-1.09496,-1.10508,0.0873875,-2.48007
250,1.46605,4.68171,-1.07712,-0.476114
251,-0.827647,-8.27301,2.77991,4.32869
252,4.08486,-4.61847,-0.676486,3.21141
253,5.50336,8.78636,-9.40578,-2.49333
254,0.298442,1.71226,-5.68616,-3.6834
255,1.88357,-4.82862,1.83794,-7.83112
256,3.52284,1.31094,-0.175974,-1.41078
257,-0.0139157,9.27038,1.08731,5.57281
258,0.045245,4.91816,-0.00863118,5.39164
259,3.12947,-2.32014,3.52351,-4.28095
260,-1.72062,-8.45997,4.09245,-15.4299
261,0.939305,-5.84018,-0.529009,-8.28498
262,0.500348,-2.84483,-1.10926,-1.43269
263,5.60961,-3.81069,3.93338,5.94927
264,7.03422,-1.54151,3.99036,5.28902
265,9.55384,0.133302,-4.1711,-1.23999
266,10.0051,-2.14375,-13.8992,-4.99324
267,-3.15106,-1.72508,-13.6677,-4.09575
268,-5.01137,3.71327,-7.33434,-2.86446
269,-4.99834,3.47289,-1.78056,2.64312
270,-8.44934,1.46821,2.47861,7.86993
271,-4.65885,3.93168,-1.43512,4.90535
272,2.69907,1.06568,-0.758985,-3.33403
273,2.55605,-10.8975,5.23377,-6.80839
274,3.43084,-13.2801,7.37419,-2.05143
275,7.96138,-5.83746,5.26357,2.02019
276,7.85921,-2.41965,1.99521,4.36992
277,4.5363,-2.26509,-0.767952,2.74862
278,2.0696,-0.762469,-5.30111,-0.13337
279,-2.06297,1.6446,-7.32247,0.0179647
280,-10.4417,4.79559,-6.09354,-0.230801
281,-11.7796,8.09044,-1.44643,-0.640269
282,-7.7329,4.42899,3.93449,-1.09744
283,-0.673503,-0.168226,7.74406,-0.657708
284,5.3252,-1.19402,0.942728,1.23772
285,7.65663,-0.412133,-3.0644,-0.876638
286,6.56975,-4.10544,-1.31937,-0.77719
287,3.37195,-2.80198,3.32375,2.68982
288,-1.49361,5.52365,3.52558,3.48526
289,-3.38323,11.3487,2.26988,0.392556
290,-4.85234,7.48426,2.90077,-1.51325
291,-4.24065,1.45438,2.90753,0.119434
292,-1.85807,1.24803,2.07523,1.139
293,-0.704033,1.46916,0.0298596,1.74621
294,0.393019,-0.312753,1.33508,3.01497
295,1.31571,-3.19096,2.84489,1.85229
296,5.0446,-2.31187,2.30092,-0.588668
297,2.61494,-2.72633,-3.26885,1.90187
298,-2.88117,-2.10091,-4.41998,5.06477
299,-5.47529,-1.16188,-3.22843,4.34975
300,-5.34774,0.536785,0.704612,1.97595
301,-8.17402,0.149164,0.878439,2.92936
302,-5.205,1.57193,1.54353,1.93689
303,0.956538,0.372192,1.41717,-0.535483
304,2.15522,-2.33763,1.4111,0.180115
305,1.07825,-2.34712,0.810978,-0.832098
306,4.31106,-0.861984,-2.27666,0.226813
307,1.43539,1.56949,-2.99114,3.39605
308,-3.27956,4.86718,-3.83131,1.80084
309,-1.66295,7.77074,-3.50683,0.608465
310,-5.46606,6.32425,-0.617853,2.77025
311,-5.65047,5.76458,2.0664,3.13994
312,-3.05024,4.48756,-0.127688,2.60623
313,-1.8099,2.35883,3.27394,0.958698
314,0.406452,-2.54683,3.90648,1.04143
315,3.06068,-2.81961,5.23709,1.91499
316,2.68238,-0.680444,5.8928,1.87406
317,3.1273,0.637791,5.97764,0.797707
318,1.64991,-2.59116,2.50703,-0.631181
319,0.841202,-3.89665,-1.75118,0.838784
320,-2.15266,-1.70976,-5.36209,4.49071
321,-4.93389,-0.890727,-5.64932,5.33299
322,-6.52987,-0.46989,-2.89195,5.07904
323,-7.904,0.331654,-1.23066,3.90094
324,-6.86964,2.15682,-1.69751,5.46833
325,-6.67587,2.13662,-2.04972,3.53802
326,-2.85431,-1.11796,-1.23121,-0.9559
327,-0.977583,-4.95959,-2.61093,1.91888
328,-1.773,-1.68698,0.0066831,2.93845
329,1.02615,1.59281,-0.713044,3.55114
330,1.05614,2.81505,0.00240643,2.99048
331,-1.22223,2.08713,0.549824,0.131693
332,1.07323,3.18505,-0.434783,2.76694
333,-1.34042,3.57077,-2.9481,1.28112
334,-3.90807,5.42915,-3.03433,0.933624
335,-4.39194,2.40167,-2.11042,1.96198
336,-6.07721,-4.27695,3.27905,4.24526
337,-5.37678,3.79394,2.17676,3.08863
338,-2.82853,10.1606,-2.42455,2.02713
339,-0.964692,0.416661,1.8945,2.18019
340,1.47243,0.478621,4.7443,2.40042
341,2.96081,7.2775,3.1593,-0.644147
342,4.17429,1.76649,4.53433,3.68633
343,1.82509,-6.10062,6.27343,2.08074
344,1.47637,-4.12307,1.45138,1.15371
345,-0.817468,-0.153449,-1.96198,0.790507
346,-4.6431,-3.4064,-0.393119,1.92653
347,-4.6887,-4.92909,-0.569567,1.70385
348,-5.7217,-1.68847,-0.8957,0.110799
349,-3.67971,0.644976,-0.848518,0.758656
350,-2.24072,-1.5655,-1.67972,-0.111735
351,1.46226,-1.43806,-1.37855,-0.854716
352,3.31048,1.74276,-2.36799,-1.21936
353,4.47769,2.52315,-2.04586,0.160668
354,4.63929,0.735001,-1.97701,-1.44348
355,3.24617,2.20373,-1.7687,-2.15201
356,1.5761,2.93762,-3.02536,-2.40899
357,0.381893,0.803875,-1.96612,-0.685076
358,-0.210799,-0.956484,-0.979854,-1.68043
359,2.12279,-0.104641,-1.43429,-0.990195
360,0.919903,-0.525071,-1.86472,3.66054
361,0.481626,0.0640198,0.747794,3.23594
362,3.0638,-0.611842,2.37915,-2.59319
363,2.64086,-4.48208,2.0326,-5.29877
364,-0.569156,-5.65416,0.134985,-0.754688
365,-0.781239,-1.26818,-2.35792,5.18124
366,-1.0898,-0.407931,2.60471,3.30065
367,-1.8422,-5.24878,6.99412,-1.66428
368,-0.438893,-5.18926,3.90027,-3.93632
369,1.06781,-2.89418,-1.84057,-4.10236
370,2.28399,-1.03946,1.01971,-1.39836
371,1.94707,0.0789333,3.9567,-5.38466
372,8.49695,-2.04234,0.35351,-4.775
373,3.22174,-2.12721,-1.01752,3.96681
374,0.0725213,7.53741,0.112911,-0.543826
375,6.7258,8.86269,-2.40537,-7.51041
376,-0.108896,0.0740524,2.61671,-8.5797
377,-1.6293,-3.34606,2.40026,-9.85149
378,6.88917,3.07103,-4.88062,1.03496
379,0.514327,7.73725,-0.389946,10.9664
380,3.34522,2.2844,4.6171,2.49411
381,7.44685,-7.05144,2.85469,-5.1617
382,0.250682,-7.48529,-0.817064,-9.86921
383,1.22154,-2.05874,-8.36737,-4.63548
384,-0.535776,-1.96872,-4.50951,3.2492
385,-2.88904,-3.67579,5.6522,1.40076
386,6.01858,-4.85194,-2.44649,0.363752
387,2.10027,-3.41819,-5.1724,5.21972
388,-0.138069,-1.70935,-5.08093,-0.139976
389,6.39593,-4.18503,-4.96905,-7.51992
390,-0.826287,-7.90017,0.200101,-4.7675
391,-4.11337,-0.00580394,2.14407,3.60044
392,0.658294,5.63862,-3.41812,5.62934
393,-1.18804,-0.546222,3.05625,-1.74499
394,-1.73826,-6.58505,7.34467,-9.49188
395,3.12011,-5.50909,3.12219,-10.2187
396,5.18205,-1.80602,1.08745,0.675504
397,4.48108,5.4743,8.01377,4.24614
398,10.6745,4.16976,4.68222,-2.01508
399,13.5586,-4.22841,-4.65009,-3.61347
400,1.24434,-1.45487,-9.85276,-1.5347
401,-4.61936,8.50341,-11.9001,-0.107112
402,-9.02059,10.6418,-5.79597,4.77048
403,-14.6951,5.27907,5.62254,-1.4158
404,-6.4874,0.898373,2.43309,-2.33533
405,-4.23427,3.81495,-0.956539,3.80251
406,0.453132,0.343719,5.36415,2.3043
407,14.1715,-12.5705,9.92821,-2.29901
408,8.85015,-13.1601,9.00444,0.465368
409,5.24691,-2.41965,3.58807,-6.40753
410,9.35845,-3.87808,-4.22683,-2.4698
411,-1.67625,-5.90146,0.772489,4.44778
412,-8.7024,2.39489,0.313917,0.991437
413,-3.0824,3.46149,-7.11843,-0.552177
414,-12.6016,-2.2293,-1.04814,3.75611
415,-8.47851,-2.43633,-0.540181,-1.86288
416,3.01251,-0.725729,-5.84605,-0.739255
417,-0.122464,-4.34366,0.802288,0.0612339
418,5.6609,-4.99376,3.87958,3.57696
419,7.17493,0.621249,-3.83103,6.88182
420,-1.92551,4.75153,1.49553,-5.88636
421,-1.01639,-0.216901,5.30496,-9.77379
422,-4.52899,-1.77213,7.26314,-1.09511
423,-5.73568,6.60679,4.00057,-0.255559
424,5.49889,13.9544,-1.70758,-0.140256
425,2.81508,2.31314,-2.58582,4.16183
426,6.32456,-2.19351,-0.179973,2.67443
427,7.72705,4.19132,-8.17643,-2.41028
428,-0.464537,6.16169,-4.34699,-0.143714
429,-3.76668,3.52142,1.8894,-0.502593
430,-1.13186,-0.0139394,2.30396,-0.665026
431,-2.16826,-0.492127,4.04403,2.83614
432,-1.03661,1.10405,3.57759,3.3207
433,4.78951,-3.0665,-0.590122,2.71003
434,0.284741,-11.7329,-1.42863,1.04117
435,1.02194,-12.0188,0.150575,-0.811315
436,-0.00115684,-7.44421,-4.28671,2.19938
437,-4.84487,-2.10077,-2.88423,2.68682
438,-4.0861,0.131808,-2.47642,0.147139
439,-3.70372,3.68859,0.201343,3.51527
440,-3.5451,4.82108,1.82732,0.587307
441,4.96672,0.628298,0.177063,-0.36956
442,2.31154,-2.83873,-2.43614,0.942872
443,3.79693,1.31555,-5.57275,-1.40959
444,5.15098,-0.102066,-9.08475,-0.0964364
445,-3.47061,-2.34359,-4.90917,2.26453
446,-6.69527,3.45634,-1.55707,5.83257
447,-8.89955,8.78609,2.01425,4.37428
448,-7.17819,5.49748,5.39532,-1.63212
449,-4.38326,2.61507,3.79074,-1.35785
450,-1.39415,3.60358,5.28468,-0.989454
451,8.02231,-1.32906,4.01202,4.77741
452,8.73848,-3.38932,2.81537,8.41449
453,2.06526,-1.01709,-1.01338,3.05868
454,2.97153,4.34899,-0.986061,-0.00433624
455,-6.76285,4.07919,1.808,1.1435
456,-8.19749,3.06682,4.87853,-2.34873
457,-6.1673,4.31442,-0.0996808,-2.81441
458,-6.21697,4.88236,-2.60458,4.36189
459,-6.34927,0.138587,0.0672484,10.6782
460,2.04315,-3.52666,1.2948,5.39168
461,2.91739,-5.24892,0.187962,1.0821
462,-3.04726,-5.44578,3.83695,-4.23753
463,3.89653,-4.4692,5.1292,-4.20611
464,4.61134,-2.1245,0.119535,5.90147
465,-2.4703,-0.0676293,0.319436,3.11302
466,0.704295,-0.83338,-4.25525,1.33491
467,-3.79192,7.64668,-6.03532,1.79338
468,-9.16958,7.82158,-8.06593,-1.06382
469,-4.64324,4.96764,-3.70163,0.174963
470,-8.8773,8.80737,-0.747118,0.900937
471,2.04152,7.95065,3.18,-0.850942
472,3.76735,-1.93306,0.637291,8.53887
473,3.04657,1.67876,1.35716,2.13756
474,9.77448,0.764148,-2.08034,0.513377
475,1.94097,-5.74527,3.92828,0.863321
476,-3.30656,-2.14484,2.77812,-0.643108
477,-1.00445,3.85684,1.45593,0.672207
478,-9.33702,5.3093,1.22113,3.38384
479,-4.25625,5.06417,-1.18582,0.593514
480,-2.36243,1.26904,-0.0920928,5.05097
481,-4.29601,1.77286,0.771524,4.16242
482,3.0269,2.00578,-0.816924,3.05321
483,0.204821,-5.64522,2.16035,2.58984
484,-0.00699042,-4.82591,1.33743,1.67649
485,1.19196,2.14746,-1.01862,1.69566
486,-3.70766,0.884678,-0.763672,0.597695
487,-4.81543,-1.59181,-3.43219,1.264
488,-6.59486,2.31504,-1.75118,0.448522
489,-6.54371,2.1701,0.706546,1.88346
490,-2.49445,-0.123217,-0.115959,1.68558
491,-1.43757,-0.179076,0.100635,0.38208
492,2.57803,-1.84521,1.21878,-0.537891
493,4.84093,-1.98662,1.61679,1.40467
494,4.0405,-1.70068,0.763799,-0.0433861
495,1.96255,-2.45721,-0.433953,2.69822
496,-2.26446,1.46902,-0.0418759,0.701614
497,-2.54208,3.60724,-0.331036,0.0792677
498,-4.06913,1.86681,1.06344,0.394332
499,-4.74161,1.46848,0.373516,-0.872988
500,-0.109164,1.46468,1.25286,-0.686197
501,-0.173481,-0.994177,2.89001,-1.46045
502,4.0656,-1.60469,0.888099,0.167187
503,4.65545,-3.31421,0.0912537,1.06597
504,3.67332,-2.19188,1.92361,0.252079
505,4.13711,-0.422576,-1.52879,0.0727838
506,-0.547035,0.30345,0.774836,-0.142111
507,-2.10312,0.865289,1.77945,-5.44978
508,0.201972,3.12919,1.15022,-5.25232
509,-1.20784,1.87454,1.14732,-2.0201
510,1.93175,-0.389766,-0.981784,1.52819
511,3.44849,-0.625809,-2.02088,1.17047
512,2.46311,-1.94201,-1.85644,-0.769068
513,1.59483,-4.35844,-1.7578,-0.456021
514,-0.523696,-3.78019,0.267288,-2.04691
515,0.69819,-0.424339,0.28674,-2.05685
516,0.114046,0.941349,-1.43842,0.869816
517,0.9963,0.903387,-1.10581,0.339856
518,3.25418,-1.04787,-3.28706,-0.953984
519,2.79921,0.588572,-3.65569,-0.0606762
520,-1.29401,2.542,-3.83434,0.751199
521,0.0771381,2.08916,-1.11008,0.381798
522,-1.06578,-1.36648,1.01488,-1.20678
523,-1.25913,-1.49135,0.638395,-2.77677
524,0.649071,-5.00095,-1.10829,-4.04798
525,3.19787,-7.3001,-0.93474,-3.17831
526,2.86461,-4.52845,-1.5619,3.13609
527,0.650563,0.529595,4.05382,6.36802
528,5.6107,0.186851,5.40733,0.585309
529,5.46212,-5.11497,0.76711,-6.38387
530,-1.32711,-4.59828,-4.37445,-8.70578
531,-2.73137,-0.374175,-5.97959,-4.94821
532,-1.13321,0.855798,-0.129203,1.10057
533,-3.65338,-1.17775,4.74237,4.45415
534,0.366972,2.75824,3.1404,1.17148
535,4.75803,3.72167,-2.56071,-3.09126
536,5.42454,-3.17741,-0.141757,-7.2054
537,4.9621,-4.55313,1.72068,-4.45673
538,5.63825,2.75607,1.96735,-4.80307
539,6.4418,0.848748,-1.35648,-0.884366
540,1.3453,-2.19432,-2.27017,4.64065
541,-1.77136,3.73373,-4.30919,3.42233
542,0.600358,4.45352,-4.9151,-1.13933
543,-6.59486,-4.68505,2.01411,-4.59711
544,-5.01462,-8.04117,3.76466,-4.62536
545,2.38902,-3.24682,0.956803,-0.216186
546,4.49777,0.316329,-1.82305,1.27886
547,8.16438,-3.4026,-3.06702,0.886973
548,7.7987,-6.23268,-4.4586,3.51198
549,3.92137,-0.0307535,-6.41043,1.81112
550,-3.33139,2.17458,-3.82455,0.0347427
551,-9.03239,0.954906,3.21559,-3.61069
552,-7.35513,0.586538,2.52552,-6.28716
553,-4.45598,-1.33055,2.01039,-1.01465
554,-3.45704,-1.40919,5.4432,1.98264
555,7.55636,-2.24205,1.8,0.981811
556,8.9237,-9.48102,4.44921,-2.12242
557,5.51273,-8.85017,8.75364,-6.32722
558,10.9509,2.05391,2.13607,-2.54184
559,4.42287,6.23327,-0.136376,-0.119329
560,0.97432,1.34768,0.655503,-4.10606
561,1.28546,0.410285,-1.87548,-2.31339
562,-5.02303,7.13189,-6.99096,3.41282
563,-6.93503,9.7087,-8.9323,4.30282
564,-7.79653,3.52237,-2.04489,3.2906
565,-4.11757,-0.0653265,6.11326,0.202799
566,2.4859,-0.224632,3.68534,0.0825964
567,2.73191,0.117434,2.43999,2.07056
568,4.51148,-1.37339,0.971841,0.583443
569,7.96234,-4.49036,1.03461,0.487886
570,1.13769,-6.66477,4.31098,-1.654
571,-0.262763,-2.74586,0.527754,0.541358
572,-1.98806,0.0888267,-4.32313,3.06951
573,-6.31547,-1.21083,-2.28052,0.545538
574,-4.32301,-3.29116,-0.337657,-2.17935
575,-3.30791,-3.64977,0.131538,0.308303
576,-1.23186,-1.67804,-2.07524,2.21887
577,0.661149,-0.935473,-3.56201,2.22492
578,0.913532,-2.05508,0.420146,1.51451
579,2.98171,-2.03678,2.10848,-2.1671
580,2.9311,-0.222734,-0.179833,3.35719
581,-6.28657,3.00147,0.244664,7.47624
