,a1,a2,a3,a4
110,-1.13902,-2.13464,-2.3015,-3.59647
111,-10.3372,-11.7362,1.5325,-8.38326
112,-7.7292,-4.28113,-0.651243,-5.32759
113,-6.17827,9.63159,-3.19684,4.40741
114,-3.01344,1.06421,4.90957,8.14235
115,7.06478,-8.6724,8.20483,7.31491
116,9.20216,2.78579,0.594379,1.94512
117,9.58236,5.2715,-5.7361,-3.03955
118,5.57734,-8.74087,-2.07387,-6.06755
119,-3.59013,-4.84297,-1.45899,-5.38726
120,-8.84363,10.2292,-1.63226,0.346596
121,-12.0251,1.33429,5.10864,6.78798
122,-7.97983,-9.6083,7.82103,-0.491942
123,-2.67531,-1.52806,2.92504,-5.27124
124,2.18103,-1.99052,2.1195,-4.64788
125,12.3457,-9.73466,4.41085,0.442442
126,17.6354,-3.19758,4.48893,4.88073
127,13.1342,5.24167,0.641283,0.94718
128,10.2821,3.5087,-6.64166,-4.55852
129,-0.0939456,0.569213,-6.34657,-5.44289
130,-12.0066,3.0758,-5.21462,-2.09667
131,-15.592,10.1243,-3.19699,3.62984
132,-12.59,7.75463,5.40401,1.85908
133,-3.12105,-4.15206,4.94916,-0.764488
134,5.11966,-2.49094,0.116213,0.178544
135,10.5797,-2.27334,-0.0682374,-0.937009
136,16.5267,-15.1215,2.62553,-3.62716
137,12.572,-16.9298,1.27603,-3.95909
138,5.8954,-3.25778,-4.47475,-2.53943
139,-0.838341,0.915618,-7.66407,-3.48001
140,-4.74322,0.787224,-2.92673,-4.36582
141,-7.21101,3.30493,-2.10546,-1.38943
142,-5.66998,2.75068,-3.42421,1.09765
143,-1.30579,-0.064483,-2.5599,1.2794
144,2.47941,0.200167,-1.1072,-0.361071
145,5.8665,-0.392855,0.295694,-1.26548
146,7.26885,-1.71502,4.4921,-0.379376
147,7.53656,0.506847,7.146,-1.61628
148,5.24327,3.54992,2.91993,-2.686
149,0.374181,3.90568,2.37044,-1.25568
150,-2.08818,-0.238702,5.39228,-3.29192
151,0.287203,-1.67435,3.52405,-6.01378
152,0.272413,-2.20975,-1.35773,-5.12264
153,1.454,-3.84931,-1.58992,-2.38002
154,4.54745,-3.40678,-1.81534,0.288083
155,5.99621,-0.167116,0.184359,0.860849
156,5.13092,-2.03119,1.02728,0.0831331
157,4.61571,-3.04004,1.13461,0.27958
158,1.69715,-1.23778,-1.50963,-2.09926
159,0.234148,0.632258,-4.1529,-3.69778
160,-3.19799,-0.224737,-5.70714,-1.37804
161,-6.91182,-0.181216,-4.32052,1.91789
162,-5.46346,0.614769,-2.12244,2.9167
163,-2.99717,-0.895853,0.266718,0.500673
164,-1.13238,-3.9594,1.87214,-1.19889
165,3.81337,-5.32264,2.74279,-2.45151
166,9.85835,-4.66658,2.57448,-2.15705
167,11.0022,-3.61801,-0.577586,-1.45731
168,8.42112,-1.279,-4.06958,-0.815362
169,3.86507,0.469835,-6.02307,-1.40297
170,-1.32534,1.85315,-4.36991,-2.26313
171,-7.26122,4.49314,-2.55604,0.604014
172,-9.49589,9.26702,-0.510815,1.56535
173,-6.48738,9.19082,2.28408,-0.181917
174,-0.859243,3.40566,4.11464,0.969668
175,2.56828,-1.2672,2.90447,2.09517
176,6.75566,-1.8266,1.30513,-0.311344
177,7.4869,-4.5897,2.39196,0.203194
178,5.77626,-5.02044,3.78106,2.87922
179,3.84295,-0.305676,0.456683,3.16186
180,-0.0217666,2.84911,-1.79217,0.215733
181,-4.07916,1.44248,-2.64323,-2.55196
182,-6.56513,1.97165,-2.9891,-2.83618
183,-7.47955,3.83911,-2.32234,-2.32006
184,-5.11054,1.79336,-0.513301,1.50986
185,-1.54109,-1.13095,1.44929,3.03575
186,3.01158,-2.7,0.777019,-3.49917
187,7.02067,-6.20689,-4.51505,1.3947
188,-1.1309,-3.81826,-4.03827,13.5637
189,-2.01627,3.77417,-0.918761,7.88595
190,0.317863,3.02998,2.13673,-5.48728
191,-8.65733,-1.90781,4.10153,-5.46292
192,-8.79085,1.74062,1.35989,0.0104956
193,2.53761,3.97117,-0.610288,5.15761
194,1.95794,-2.73498,5.39351,8.4959
195,-0.223404,-2.47182,6.506,-0.047732
196,9.51735,-0.271916,-3.43098,-2.0638
197,1.59769,-4.07911,-0.125091,2.80543
198,-4.22422,4.12627,0.190281,-3.22749
199,1.79294,14.2673,-4.51326,-3.6224
200,-6.40746,1.83159,4.28322,4.19454
201,-5.33891,1.03547,5.28879,7.51929
202,-0.358009,14.6235,-5.17325,6.40576
203,-2.81766,7.89699,1.04824,-4.45345
204,1.09197,-12.7738,5.08765,-10.0657
205,2.67588,-7.90651,2.53336,-2.69076
206,3.10452,3.59263,-2.66324,4.94876
207,5.22712,-1.90076,-0.0221762,6.59788
208,4.09641,-5.80232,1.57524,1.85491
209,2.4547,2.88192,-2.15721,3.48327
210,-2.55781,7.44118,-4.4894,1.00959
211,-3.86735,1.14543,-3.45002,-2.34124
212,-6.90382,-0.132405,-1.20089,1.42958
213,-8.42694,-0.431763,-0.644368,4.33636
214,-3.28457,-2.18683,-0.231736,5.67099
215,-3.69937,-3.7525,-0.997265,9.43591
216,-2.03731,-3.64688,1.12315,2.92477
217,2.37627,-6.35738,0.115366,0.203918
218,2.49147,-3.33871,4.01599,-1.61253
219,1.56335,1.11153,-1.62663,0.593209
220,2.07382,5.15992,-4.72655,-0.430823
221,0.294384,1.15858,-2.9382,-1.86043
222,-0.885845,-0.279237,-2.99559,5.31197
223,-3.91485,7.02224,-4.38579,8.19151
224,-4.70809,7.96994,-2.6936,7.92602
225,-6.46839,0.360697,0.762249,4.36216
226,-5.89388,-2.67546,2.49417,0.91721
227,-3.04318,2.6875,1.74258,1.10703
228,-4.68597,2.95771,0.691062,3.13275
229,-1.3244,0.472414,2.08637,1.61508
230,-1.41178,0.695035,2.72111,1.2647
231,-0.81366,3.55508,4.47525,-0.598587
232,0.434686,-0.646791,1.5075,4.26545
233,0.182845,-3.54479,3.16561,0.658356
234,1.03443,-4.41711,0.896204,-2.66755
235,-0.187045,-3.93987,-0.551942,2.78036
236,-3.65487,-3.5978,1.16067,4.58513
237,-1.2229,-2.61513,0.414592,4.79296
238,-4.49614,-1.60764,0.234832,4.31172
239,-6.12415,-0.0593265,0.492262,2.97479
240,-3.97238,2.94944,0.0914935,-0.523928
241,-3.24739,1.9162,-0.134068,-2.31083
242,-1.4495,0.857459,2.17066,1.32985
243,-1.20458,2.26626,3.15499,1.19336
244,4.95559,2.08852,4.03599,-2.22608
245,4.09084,-1.93628,2.37346,0.925138
246,2.60314,-0.80474,2.55694,-0.181334
247,5.17718,-0.478943,-0.757778,-2.55066
248,2.44303,0.432419,-0.64617,-2.42729
249,-2.04369,0.562982,-1.33086,-3.00236
250,-1.36511,-0.255238,-2.60393,-0.684198
251,-2.08548,0.2159,-0.85159,-1.39879
252,-0.915702,0.855697,-0.758193,-0.710141
253,0.0808034,0.712255,-0.68411,2.5597
254,0.829539,0.400829,0.828186,1.83992
255,3.28484,-0.341873,0.680709,1.03223
256,1.63893,-2.58977,0.0352029,-1.15723
257,1.45493,-2.10386,0.277181,-1.94489
258,-0.830761,1.1659,-1.08515,3.56081
259,-1.97164,4.87995,2.18528,6.13048
260,0.0744249,4.90341,3.84022,0.611949
261,1.20811,2.08418,2.26005,-7.22085
262,0.332371,-5.6605,-2.27104,-7.58304
263,0.548931,-9.79905,-4.51728,-0.271125
264,-0.137659,-4.92241,0.902129,5.23299
265,0.871194,-3.15636,3.8485,7.29042
266,0.239287,-4.62346,4.64465,3.30744
267,-1.04787,-3.19093,0.609657,-6.0449
268,1.99688,-2.05288,-3.95827,-7.90041
269,-2.13908,-2.54896,-1.27844,-4.11128
270,-0.453681,1.13621,2.35124,-0.716914
271,1.98683,2.19007,-0.419234,2.26597
272,2.58292,2.77143,-1.37459,5.88661
273,2.50707,3.45732,-0.854492,1.05399
274,4.41609,1.16292,-0.407509,-3.52367
275,2.16445,-2.1749,3.41862,-4.64455
276,-0.199806,-1.65523,1.92467,-2.20994
277,1.33715,1.58701,-2.33285,0.0968353
278,-1.30554,1.41578,-3.49763,-0.11388
279,-0.342552,-0.785351,-2.96925,-1.13402
280,-1.64083,-3.56947,-3.09824,-2.31025
281,-1.84002,-0.509311,-0.573612,0.690212
282,0.707143,1.26122,-1.67286,-1.38322
283,3.55731,-0.185142,0.22751,3.96553
284,2.72702,0.767301,2.40214,5.12504
285,7.28145,1.62321,2.29909,-0.695582
286,6.86637,-2.76914,-0.426274,-4.19905
287,1.14393,-4.39243,-0.199333,-4.74011
288,-0.85234,-2.62299,-2.11267,-4.84979
289,-1.74776,-0.956722,-1.65424,-1.22641
290,-3.15893,-2.15958,2.13574,2.71305
291,0.107664,-2.032,-0.436622,3.38858
292,0.319069,-1.26584,-1.02929,3.75179
293,1.48709,-3.62288,-0.671013,0.0920801
294,3.88567,-3.63427,1.24647,-8.25497
295,2.6931,-2.11362,-0.976452,-7.42853
296,0.182564,2.17909,0.0269159,6.79606
297,-1.04882,3.04476,0.119761,5.70991
298,3.24969,2.61362,2.35068,-4.13218
299,-2.88267,-1.78606,-0.327085,-6.61089
300,-4.27932,-2.95136,-0.496774,-6.00656
301,2.11126,-1.76938,-1.55367,-3.08537
302,4.13941,2.94172,6.20398,8.86964
303,3.69964,4.23379,8.40276,2.15946
304,14.2577,-0.707798,-3.05396,-5.24859
305,5.31855,-3.01739,-7.42365,-2.5188
306,-2.39473,0.675108,-8.71838,-3.87347
307,-1.53676,5.56694,-6.40469,-5.6732
308,-10.6379,4.12763,2.17947,2.14504
309,-8.01812,0.666974,4.60408,8.684
310,0.0182418,0.213055,-1.83428,5.84064
311,2.97818,-0.719051,1.33986,-4.33194
312,5.57908,-8.42631,-0.246245,-5.01799
313,3.63695,-10.4162,0.680971,-1.80133
314,3.54658,-6.62921,2.40558,-5.34862
315,6.31045,-1.73386,1.33737,5.00815
316,-1.27407,2.96029,0.205015,4.41535
317,2.38467,4.36299,-3.06045,-2.48724
318,1.12805,3.07472,-5.60219,-1.94719
319,-6.67737,6.33987,-1.78462,2.20832
320,-2.17247,9.04589,0.454442,-3.98805
321,1.83893,3.05967,3.07785,-6.50856
322,3.52066,-2.39955,2.84456,3.85441
323,3.94686,4.22104,-1.16339,6.12472
324,7.4421,3.97687,-2.21022,-5.75621
325,4.32747,-6.54922,-1.42662,-2.99832
326,-6.22105,-6.75191,-0.396622,3.17282
327,-2.91971,0.7349,-1.3208,-3.81812
328,1.01637,1.96867,-1.22506,2.33544
329,-4.62439,-0.179581,3.3539,5.93
330,2.42945,-1.39871,0.234673,0.192107
331,7.6649,0.783573,-3.56717,-3.50349
332,1.56157,1.65399,-4.45535,0.905398
333,-0.886676,0.318808,-2.71639,4.10966
334,-0.542975,3.011,3.22257,-5.93925
335,2.15535,0.468351,2.73116,-0.924022
336,-4.42655,0.0900859,1.00406,10.2021
337,-4.60919,6.23385,0.80499,4.05475
338,5.25695,2.05842,3.04432,-7.03967
339,-1.9437,-6.15902,4.40349,-3.05049
340,-1.96134,0.0747657,2.04813,-1.16601
341,7.44454,2.95148,-0.595285,1.77997
342,6.10718,-2.07592,3.20228,5.23847
343,-0.00211658,-5.14286,1.39876,1.18054
344,3.27208,-2.53133,-5.43527,-2.6096
345,-4.11677,3.73404,-7.57748,-0.997671
346,-9.33323,8.41437,-2.0444,1.10977
347,-5.72483,9.21456,3.29071,1.0354
348,-3.40427,7.29449,4.17889,1.9904
349,1.13293,3.18549,3.20808,1.16613
350,5.14229,1.70497,-0.245564,4.07377
351,5.18191,1.69887,-0.537621,-1.23937
352,4.56873,-3.85689,-0.513479,-2.91631
353,0.646479,-3.76239,1.46967,3.14054
354,-3.39843,4.17169,1.89954,5.3359
355,-0.932272,7.74149,4.89834,1.70502
356,-3.60862,2.00107,4.24055,0.652022
357,-2.10287,-1.35275,1.65025,-1.31648
358,-1.262,-1.37878,-3.09826,0.446207
359,-1.68413,-0.288992,-3.07771,2.0064
360,-1.96853,-2.95122,-1.44014,6.24838
361,-1.07543,-3.92102,0.73228,5.92121
362,-3.09367,0.775981,-1.29708,5.06062
363,-4.74054,5.39706,-0.30613,2.92204
364,-5.78684,0.647453,1.66474,0.724808
365,-4.60634,-2.85062,0.399386,-0.423607
366,-4.22383,0.263357,-1.28991,-0.043252
367,-1.9646,1.11913,-1.35006,2.99728
368,0.742681,0.356229,2.26168,3.30326
369,3.01155,0.610847,3.76708,2.85329
370,3.28808,1.64762,2.29893,4.40239
371,-0.203484,2.5038,0.705376,2.76869
372,-0.303759,3.6889,1.1645,-2.41719
373,-4.69061,3.24962,-0.270402,-2.22089
374,-8.72779,4.44204,1.07427,-0.00794005
375,-6.47154,4.31066,2.33576,2.12891
376,-2.87997,0.927153,3.021,4.40051
377,-2.97508,-2.49188,1.78117,6.64228
378,0.0434699,-3.57624,1.98383,5.42815
379,3.43436,-5.41347,1.52526,1.50224
380,0.0488972,-4.8717,1.10587,0.315052
381,-1.76853,-2.9397,2.62368,-0.932667
382,0.406575,0.502791,1.48635,4.7568
383,-3.70265,6.37852,-0.710628,6.27577
384,-5.50556,3.98921,0.303087,1.48811
385,-1.71398,-0.733826,1.54319,-0.135493
386,-2.56679,1.70782,-1.05221,-1.11355
387,-0.529549,0.723107,-2.31412,0.814889
388,0.662214,-2.22533,-0.604815,2.79103
389,2.71099,-1.96421,-0.133551,-1.99806
390,2.46499,-4.18174,-1.60529,1.52674
391,-3.61636,-2.9138,0.41828,4.5347
392,0.588533,-2.03376,-0.714355,-2.42439
393,0.869004,-5.77479,-1.97543,0.625793
394,-5.92281,-1.01054,-3.05495,1.33548
395,-0.358581,2.43615,-6.01567,0.679553
396,-1.592,-2.45798,-0.742913,3.14645
397,-3.13724,-0.285465,1.17774,3.40733
398,2.38886,2.50787,-1.23873,1.38131
399,0.425433,1.9444,-0.177976,-1.86013
400,0.372107,3.24854,-1.20659,-1.5197
401,0.572928,1.55082,1.44841,3.75352
402,-0.415301,0.149337,5.05905,0.599562
403,3.14737,1.48167,0.588932,-3.98444
404,-0.728066,-0.238555,-0.905016,-2.85029
405,-1.79391,-1.78782,1.63714,-0.991037
406,3.98593,-3.76402,2.01045,4.63761
407,0.976468,-6.34341,6.92038,4.56914
408,2.14706,-5.40344,1.45034,-2.94628
409,3.72093,-3.38453,-6.34898,-2.58207
410,-5.00067,-2.72507,-3.51767,-0.545392
411,-2.25878,0.760392,1.50401,0.127687
412,-1.51412,1.63298,4.43382,4.95325
413,-3.00046,1.50825,4.14756,3.5663
414,1.07023,-0.446804,-3.64887,-1.45859
415,0.476993,-0.31719,-3.19554,-10.7325
416,3.76733,-3.62207,-3.28369,-8.24011
417,2.64654,-0.945192,-1.60888,9.96488
418,-2.02146,7.86867,5.61391,7.06919
419,10.7145,2.50923,2.71665,-4.22787
420,2.05235,-5.54078,-0.0636137,-5.30292
421,-0.831871,-5.63948,-5.24325,-9.87741
422,7.45809,-5.14665,-8.08035,2.58868
423,-5.36133,-0.475953,-0.770925,4.27339
424,-2.06068,-3.26997,3.7065,-0.612555
425,2.26715,-7.78366,0.278797,0.663557
426,-1.6513,1.71609,-4.99354,-1.95943
427,1.66808,-0.436635,-5.1533,-6.21021
428,0.0182241,-2.26261,4.31986,-2.45956
429,3.36284,1.60844,0.936856,-7.03895
430,6.18017,1.32888,-5.29485,4.50948
431,-3.69045,4.15109,1.46013,3.6264
432,5.73443,9.71064,-0.596824,-1.92729
433,4.27196,-4.11449,3.98159,-3.1606
434,-3.25706,-7.62395,11.4916,-11.4597
435,10.4978,2.72914,-4.69707,1.28057
436,1.27824,1.05907,-1.32511,5.36473
437,2.17175,-2.84723,4.07995,-1.89371
438,8.68161,-1.75989,1.58236,-2.3862
439,-1.65646,3.34629,-1.59757,5.61336
440,-2.32975,5.79173,-9.75048,3.05508
441,-7.23724,5.11397,0.757369,0.80365
442,-7.91176,1.42961,6.49159,-5.61813
443,-2.20818,-0.986,0.868425,-0.734919
444,-6.24752,-2.46788,3.21164,3.71879
445,1.66577,-4.94694,4.44126,1.00687
446,9.91421,-11.7258,-2.14347,-0.0247987
447,1.29601,-16.9537,4.3113,-6.98648
448,5.77608,-12.6411,2.23476,-7.16664
449,9.12341,-2.1132,-5.20338,3.37389
450,-0.378536,0.276648,-1.103,-2.00498
451,4.98704,-0.868589,-2.37497,-7.28742
452,2.27216,5.30921,-5.97485,2.10859
453,-4.54638,7.76929,-11.3736,5.22162
454,-2.88445,7.01398,-10.4498,2.51402
455,-9.88822,8.69245,-1.1368,-3.21047
456,-5.80423,7.28242,2.30801,-0.919402
457,-4.32724,1.40873,3.32711,2.67473
458,-4.27175,2.27698,9.25475,1.18069
459,6.35384,1.84937,6.07399,-0.968694
460,8.2668,-1.83594,6.66583,-2.15184
461,7.92812,-3.26874,4.00945,-8.15969
462,11.5273,-1.3099,-0.954143,0.867356
463,4.00166,3.00125,0.46172,6.87232
464,1.51189,6.30897,-0.355681,0.0678769
465,-0.62373,1.37131,-0.332918,-2.70155
466,-8.66443,-1.07358,0.235606,5.09882
467,-7.11241,0.976779,-2.95674,5.21499
468,-4.96987,-1.83581,0.774746,-1.28318
469,-3.4534,-5.79933,2.37092,-3.00047
470,0.502494,-6.52834,-0.801011,-3.31179
471,2.26592,-6.40089,-0.998291,2.78758
472,1.20957,-1.76151,-0.0763181,6.17027
473,3.36609,-0.352438,-1.03733,4.50948
474,3.56488,-3.12137,-0.141573,-3.65236
475,-0.987922,1.00389,-3.12216,-5.17205
476,3.21371,3.08802,-5.50359,-3.19548
477,1.49181,-1.56194,-3.39283,1.21442
478,0.672512,0.846895,-4.69543,-0.900088
479,1.02626,1.11968,-5.23278,3.61257
480,-2.20262,1.74443,-4.79297,7.43687
481,-2.70548,8.58548,-7.07065,1.52804
482,-3.76644,4.35731,-2.61971,-0.843445
483,-6.00003,-0.587532,5.97052,-2.22174
484,-0.0709325,3.99436,0.712109,1.78733
485,-2.51498,4.6347,2.05361,9.68988
486,-1.14695,-1.23885,6.40288,5.6736
487,6.97788,-0.989795,4.50181,2.07501
488,-1.02605,-1.93044,4.82933,-4.07077
489,1.96767,-0.733821,6.07867,-2.17101
490,0.635467,4.29508,5.39633,4.11572
491,-1.09851,0.598107,7.99091,-2.32062
492,3.96475,-6.4661,3.75974,-0.0593867
493,-2.59598,1.80679,-0.647055,3.65639
494,-1.95078,2.9439,-5.45641,-1.54477
495,-0.332408,-3.7091,-1.86881,-0.915365
496,-7.87038,-1.8895,1.42907,1.01783
497,-2.63723,3.06307,-1.26166,2.08899
498,-2.49435,2.93319,-0.0630803,3.54987
499,-2.20059,1.58363,-1.4519,0.719627
500,2.10743,-0.210892,-3.86782,2.00626
501,-0.0303638,-0.994404,-0.208489,-1.06814
502,2.01204,3.66301,-1.5591,-1.34371
503,0.68852,3.40256,-1.8357,0.263317
504,-1.30612,3.71954,2.77568,-0.0883557
505,1.92167,6.85915,-1.37658,0.391736
506,1.07524,4.34944,1.12294,2.97019
507,-0.680319,-0.203571,1.41914,5.08672
508,1.89792,3.41436,0.295332,2.79853
509,-0.415453,-1.31003,-1.37258,2.12445
510,-1.65186,-4.67171,0.581595,4.1751
511,-2.87347,0.00942412,0.45688,3.68464
512,-2.04129,1.07277,0.199451,2.98691
513,-4.48574,-2.01342,1.15578,3.68925
514,-4.47638,0.0492845,2.74822,0.0141201
515,-1.64222,0.445989,1.95455,-0.269092
516,-1.59894,-1.94617,2.59385,0.566996
517,0.900601,-2.75463,1.20351,1.27207
518,1.98775,-3.26942,0.240561,0.167761
519,0.849446,-0.739243,1.33884,0.244293
520,0.41958,-0.52313,0.325404,0.9756
521,0.208447,-0.329116,2.11582,0.177274
522,-1.90804,2.72073,-0.710523,0.837958
523,-2.74606,6.12445,-2.79093,3.43313
524,-4.03457,3.66138,-1.20703,5.10632
525,-2.32339,2.67355,0.627531,1.87208
526,-2.86316,2.48957,-1.90165,-2.16222
527,-3.39846,1.61075,-2.57723,-2.75084
528,-2.89844,0.187033,-0.973748,2.3846
529,-1.93396,-0.300238,2.70269,4.03314
530,0.183886,-0.671453,4.11566,4.39418
531,0.76708,-0.606511,1.28214,4.79356
532,-0.605286,-1.39789,-1.74659,1.6667
533,-1.18061,-3.40649,-1.34237,-1.84168
534,-3.29601,-1.6803,1.89688,0.816339
535,-5.08617,0.0453536,2.56308,5.17204
536,-2.7656,0.856523,3.58273,0.937983
537,-0.165245,0.564621,1.37857,-2.95564
538,0.566665,2.95027,0.54296,4.51972
539,-1.86883,7.18793,4.05054,6.65238
540,4.31564,1.74036,5.20387,-3.72111
541,2.55316,-8.00872,3.39524,-8.55459
542,-2.08743,-6.10533,-1.57552,-5.46074
543,1.35679,-2.00175,-5.66225,2.79493
544,0.420255,-1.5077,1.95993,9.54835
545,-0.504335,-1.69304,9.47243,4.99808
546,3.82634,-2.55614,1.29028,-4.55893
547,1.02462,-0.701415,-7.98257,-5.47789
548,-3.6446,-0.214415,-8.18675,0.90469
549,-3.64325,-2.29799,-3.14659,6.32824
550,-3.48395,-0.871025,1.94985,-1.39344
551,-3.52967,0.6579,-1.62823,0.803657
552,-6.20833,2.53892,-4.338,7.13334
553,-0.480862,0.90723,-0.68625,3.36424
554,5.57076,-6.23345,8.2526,-2.36054
555,1.88245,-8.99153,6.99732,-6.36384
556,7.67613,-3.44974,-4.92722,-4.40384
557,5.50265,-2.14723,-5.84878,1.88073
558,0.353358,-0.210347,2.93294,1.19266
559,2.72196,4.50116,1.96392,1.4175
560,-0.742473,4.86126,-0.54581,1.00428
561,-4.82185,1.09514,-4.24943,-0.69153
562,-2.85068,4.24017,-5.20645,0.929625
563,-2.40915,5.06639,2.6006,-8.10808
564,3.73719,-3.57461,3.38447,-5.64407
565,0.363534,-0.157743,3.92389,7.76909
566,2.40838,3.46859,2.92369,5.75432
567,10.7594,-8.67753,4.70515,-6.42178
568,2.60472,-18.348,1.80996,-10.8434
569,1.51852,-10.0774,-7.57739,-4.20293
570,0.531788,-2.88153,-7.7515,4.78664
571,-2.87402,-0.561903,8.11119,7.16404
572,1.37836,-0.269595,5.92938,2.63063
573,6.4712,1.8552,-6.74371,-5.57143
574,0.90507,0.564081,-12.2805,-9.09997
575,-2.44036,3.60973,-8.88096,5.05342
576,-2.55733,7.42303,-0.950996,6.30979
577,-0.662418,4.03409,4.59671,-7.89549
578,-2.15446,2.43182,0.529706,-7.65768
579,-5.771,5.91918,-1.0375,5.00457
580,2.59983,-2.74662,9.23886,0.941877
581,10.8694,-17.2059,18.266,-12.3594
582,12.6239,-13.7451,5.96608,-8.44405
