,Timestamp,MotorData.ActCurrent,MotorData.ActSpeed,MotorData.IsAcceleration,MotorData.IsForce,MotorData.Motor_Pos1reached,MotorData.Motor_Pos2reached,MotorData.Motor_Pos3reached,MotorData.Motor_Pos4reached,MotorData.SetAcceleration,MotorData.SetCurrent,MotorData.SetForce,MotorData.SetSpeed,NVL_Recv_Ind.GL_Metall,NVL_Recv_Ind.GL_NonMetall,NVL_Recv_Storage.GL_I_ProcessStarted,NVL_Recv_Storage.GL_I_Slider_IN,NVL_Recv_Storage.GL_I_Slider_OUT,NVL_Recv_Storage.GL_LightBarrier,NVL_Send_Storage.ActivateStorage,PLC_PRG.Gripper,PLC_PRG.MaterialIsMetal,NVL_Recv_Storage.GL_X_TimeSlideIn,NVL_Recv_Storage.GL_X_TimeSlideOut
49,2017-07-24 22:09:11.009,379,0,0,87,0,0,0,1,84,384,84,0,0,1,0,1,0,1,0,0,0,10000,200
50,2017-07-24 22:09:11.057,376,0,0,84,0,0,0,1,84,384,84,0,0,1,0,1,0,1,0,0,0,10000,200
51,2017-07-24 22:09:11.105,376,0,0,84,0,0,0,1,84,384,84,0,0,1,0,1,0,1,0,0,0,10000,200
52,2017-07-24 22:09:11.149,384,0,0,86,0,0,0,1,84,384,84,0,0,1,0,1,0,1,0,0,0,10000,200
53,2017-07-24 22:09:11.197,384,0,0,86,0,0,0,1,84,384,84,0,0,1,0,1,0,1,0,0,0,10000,200
54,2017-07-24 22:09:11.244,376,0,0,84,0,0,0,1,84,384,84,0,0,1,0,1,0,1,0,0,0,10000,200
55,2017-07-24 22:09:11.292,397,0,0,88,0,0,0,1,84,384,84,0,0,1,0,1,0,1,0,0,0,10000,200
56,2017-07-24 22:09:11.339,378,0,0,83,0,0,0,1,84,384,84,0,0,1,0,1,0,1,0,0,0,10000,200
57,2017-07-24 22:09:11.386,381,0,0,87,0,0,0,1,84,384,84,0,0,1,0,1,0,1,0,0,0,10000,200
58,2017-07-24 22:09:11.433,381,0,0,87,0,0,0,1,84,384,84,0,0,1,0,1,0,1,0,0,0,10000,200
59,2017-07-24 22:09:11.478,380,0,0,85,0,0,0,1,84,384,84,0,0,1,0,1,0,1,0,0,0,10000,200
60,2017-07-24 22:09:11.525,380,0,0,85,0,0,0,1,84,384,84,0,0,1,0,1,0,1,0,0,0,10000,200
61,2017-07-24 22:09:11.572,384,0,0,84,0,0,0,1,84,384,84,0,0,1,0,1,0,1,0,0,0,10000,200
62,2017-07-24 22:09:11.617,384,0,0,84,0,0,0,1,84,384,84,0,0,1,0,1,0,1,0,0,0,10000,200
63,2017-07-24 22:09:11.665,399,0,0,81,0,0,0,1,84,384,84,0,0,1,0,1,0,1,0,0,0,10000,200
64,2017-07-24 22:09:11.713,399,0,0,81,0,0,0,1,84,384,84,0,0,1,0,1,0,1,0,0,0,10000,200
65,2017-07-24 22:09:11.760,378,0,0,87,0,0,0,1,84,384,84,0,0,1,0,1,0,1,0,0,0,10000,200
66,2017-07-24 22:09:11.806,377,0,0,86,0,0,0,1,84,384,84,0,0,1,0,1,0,1,0,0,0,10000,200
67,2017-07-24 22:09:11.854,393,0,0,86,0,0,0,1,84,384,84,0,0,1,0,1,0,1,0,0,0,10000,200
68,2017-07-24 22:09:11.900,389,0,0,86,0,0,0,1,84,384,84,0,0,1,0,1,0,1,0,0,0,10000,200
69,2017-07-24 22:09:11.946,389,0,0,86,0,0,0,1,84,384,84,0,0,1,0,1,0,1,0,0,0,10000,200
70,2017-07-24 22:09:11.995,393,0,0,81,0,0,0,1,84,384,84,0,0,1,0,1,0,1,0,0,0,10000,200
71,2017-07-24 22:09:12.041,387,0,0,85,0,0,0,1,84,384,84,0,0,1,0,1,0,1,0,0,0,10000,200
72,2017-07-24 22:09:12.089,389,0,0,84,0,0,0,1,84,384,84,0,0,1,0,1,0,1,0,0,0,10000,200
73,2017-07-24 22:09:12.135,380,0,0,84,0,0,0,1,84,384,84,0,0,1,0,1,0,1,0,0,0,10000,200
74,2017-07-24 22:09:12.181,380,0,0,84,0,0,0,1,84,384,84,0,0,1,0,1,0,1,0,0,0,10000,200
75,2017-07-24 22:09:12.227,380,0,0,84,0,0,0,1,84,384,84,0,0,1,0,1,0,1,0,0,0,10000,200
76,2017-07-24 22:09:12.275,399,0,0,85,0,0,0,1,84,384,84,0,0,1,0,1,0,1,0,0,0,10000,200
77,2017-07-24 22:09:12.321,384,0,0,86,0,0,0,1,84,384,84,0,0,1,0,1,0,1,0,0,0,10000,200
78,2017-07-24 22:09:12.369,376,0,0,84,0,0,0,1,84,384,84,0,0,1,0,1,0,1,0,0,0,10000,200
79,2017-07-24 22:09:12.416,391,0,0,83,0,0,0,1,84,384,84,0,0,1,0,1,0,1,0,0,0,10000,200
80,2017-07-24 22:09:12.462,391,0,0,83,0,0,0,1,84,384,84,0,0,1,0,1,0,1,0,0,0,10000,200
81,2017-07-24 22:09:12.510,395,0,0,83,0,0,0,1,84,384,84,0,0,1,0,1,0,1,0,0,0,10000,200
82,2017-07-24 22:09:12.558,385,0,0,83,0,0,0,1,84,384,84,0,0,1,0,1,0,1,0,0,0,10000,200
83,2017-07-24 22:09:12.603,388,0,0,84,0,0,0,1,84,384,84,0,0,1,0,1,0,1,0,0,0,10000,200
84,2017-07-24 22:09:12.650,383,0,0,84,0,0,0,1,84,384,84,0,0,1,0,1,0,1,0,0,0,10000,200
85,2017-07-24 22:09:12.696,383,0,0,84,0,0,0,1,84,384,84,0,0,1,0,1,0,1,0,0,0,10000,200
86,2017-07-24 22:09:12.745,383,0,0,84,0,0,0,1,84,384,84,0,0,1,0,1,0,1,0,0,0,10000,200
87,2017-07-24 22:09:12.792,376,0,0,83,0,0,0,1,84,384,84,0,0,1,0,1,0,1,0,0,0,10000,200
88,2017-07-24 22:09:12.837,385,0,0,86,0,0,0,1,84,384,84,0,0,1,0,1,0,1,0,0,0,10000,200
89,2017-07-24 22:09:12.883,376,0,0,85,0,0,0,1,84,384,84,0,0,1,0,1,0,1,0,0,0,10000,200
90,2017-07-24 22:09:12.932,376,0,0,85,0,0,0,1,84,384,84,0,0,1,0,1,0,1,0,0,0,10000,200
91,2017-07-24 22:09:12.978,384,0,0,85,0,0,0,1,84,384,84,0,0,1,0,1,0,1,0,0,0,10000,200
92,2017-07-24 22:09:13.025,384,0,0,85,0,0,0,1,84,384,84,0,0,1,0,1,0,1,0,0,0,10000,200
93,2017-07-24 22:09:13.070,391,0,0,86,0,0,0,1,84,384,84,0,0,1,0,1,0,1,0,0,0,10000,200
94,2017-07-24 22:09:13.118,384,0,0,83,0,0,0,1,84,384,84,0,0,1,0,1,0,1,0,0,0,10000,200
95,2017-07-24 22:09:13.166,384,0,0,83,0,0,0,1,84,384,84,0,0,1,0,1,0,1,0,0,0,10000,200
96,2017-07-24 22:09:13.214,382,0,0,84,0,0,0,1,84,384,84,0,0,1,0,1,0,1,0,0,0,10000,200
97,2017-07-24 22:09:13.261,366,0,0,84,0,0,0,1,84,384,84,0,0,1,0,1,0,1,0,0,0,10000,200
98,2017-07-24 22:09:13.308,387,0,0,84,0,0,0,1,84,384,84,0,0,1,0,1,0,1,0,0,0,10000,200
99,2017-07-24 22:09:13.354,395,0,0,84,0,0,0,1,84,384,84,0,0,1,0,1,0,1,0,0,0,10000,200
100,2017-07-24 22:09:13.400,395,0,0,84,0,0,0,1,84,384,84,0,0,1,0,1,0,1,0,0,0,10000,200
101,2017-07-24 22:09:13.447,395,0,0,84,0,0,0,1,84,384,84,0,0,1,0,1,0,1,0,0,0,10000,200
102,2017-07-24 22:09:13.495,403,0,0,82,0,0,0,1,84,384,84,0,0,1,0,1,0,1,0,0,0,10000,200
103,2017-07-24 22:09:13.542,395,0,0,86,0,0,0,1,84,384,84,0,0,1,0,1,0,1,0,0,0,10000,200
104,2017-07-24 22:09:13.589,395,0,0,87,0,0,0,1,84,384,84,0,0,1,0,1,0,1,0,0,0,10000,200
105,2017-07-24 22:09:13.634,395,0,0,87,0,0,0,1,84,384,84,0,0,1,0,1,0,1,0,0,0,10000,200
106,2017-07-24 22:09:13.682,377,0,0,84,0,0,0,1,84,384,84,0,0,1,0,1,0,1,0,0,0,10000,200
107,2017-07-24 22:09:13.728,372,0,0,84,0,0,0,1,84,384,84,0,0,1,0,1,0,1,0,0,0,10000,200
108,2017-07-24 22:09:13.775,387,0,0,84,0,0,0,1,84,384,84,0,0,1,0,1,0,1,0,0,0,10000,200
109,2017-07-24 22:09:13.822,380,0,0,83,0,0,0,1,84,384,84,0,0,1,1,1,0,1,0,0,0,10000,200
110,2017-07-24 22:09:13.870,380,0,0,83,0,0,0,1,84,384,84,0,0,1,1,1,0,1,0,0,0,10000,200
111,2017-07-24 22:09:13.915,376,0,0,84,0,0,0,1,84,384,84,0,0,1,1,1,0,1,0,0,0,10000,200
112,2017-07-24 22:09:13.963,380,0,0,86,0,0,0,1,84,384,84,0,0,1,1,1,0,1,0,0,0,10000,200
113,2017-07-24 22:09:14.010,380,0,0,86,0,0,0,1,84,384,84,0,0,1,1,1,0,1,0,0,0,10000,200
114,2017-07-24 22:09:14.058,391,0,0,83,0,0,0,1,84,384,84,0,0,1,1,1,0,1,0,0,0,10000,200
115,2017-07-24 22:09:14.103,384,0,0,85,0,0,0,1,84,384,84,0,0,1,1,1,0,1,0,0,0,10000,200
116,2017-07-24 22:09:14.150,384,0,0,85,0,0,0,1,84,384,84,0,0,1,1,1,0,1,0,0,0,10000,200
117,2017-07-24 22:09:14.197,382,0,0,85,0,0,0,1,84,384,84,0,0,1,1,1,0,1,1,0,0,10000,200
118,2017-07-24 22:09:14.245,382,0,0,87,0,0,0,1,84,384,84,0,0,1,1,1,0,1,1,0,0,10000,200
119,2017-07-24 22:09:14.290,399,0,0,88,0,0,0,1,84,384,84,0,0,1,1,1,0,1,1,0,0,10000,200
120,2017-07-24 22:09:14.340,377,0,0,81,0,0,0,1,84,384,84,0,0,1,1,0,0,1,1,0,0,10000,200
121,2017-07-24 22:09:14.384,377,0,0,81,0,0,0,1,84,384,84,0,0,1,1,0,0,1,1,0,0,10000,200
122,2017-07-24 22:09:14.433,388,0,0,84,0,0,0,1,84,384,84,0,0,1,1,0,0,1,1,0,0,10000,200
123,2017-07-24 22:09:14.479,387,0,0,88,0,0,0,1,84,384,84,0,0,1,1,0,0,1,1,0,0,10000,200
124,2017-07-24 22:09:14.525,385,0,0,85,0,0,0,1,84,384,84,0,0,1,1,0,1,1,0,0,0,10000,200
125,2017-07-24 22:09:14.570,385,0,0,85,0,0,0,1,84,384,84,0,0,1,1,0,1,1,0,0,0,10000,200
126,2017-07-24 22:09:14.618,381,0,0,84,0,0,0,1,84,384,84,0,0,1,1,0,1,1,0,0,0,10000,200
127,2017-07-24 22:09:14.667,381,0,0,86,0,0,0,1,84,384,84,0,0,1,1,0,1,1,0,0,0,10000,200
128,2017-07-24 22:09:14.713,381,0,0,86,0,0,0,1,84,384,84,0,0,1,1,0,1,1,0,0,0,10000,200
129,2017-07-24 22:09:14.759,387,0,0,82,0,0,0,1,84,384,84,0,0,1,1,0,1,1,0,0,0,10000,200
130,2017-07-24 22:09:14.808,402,0,0,81,0,0,0,1,84,384,84,0,0,1,1,0,1,1,0,0,0,10000,200
131,2017-07-24 22:09:14.853,402,0,0,81,0,0,0,1,84,384,84,0,0,1,1,0,1,1,0,0,0,10000,200
132,2017-07-24 22:09:14.900,391,0,0,84,0,0,0,1,84,384,84,0,0,1,1,0,1,1,0,0,0,10000,200
133,2017-07-24 22:09:14.946,382,0,0,84,0,0,0,1,84,384,84,0,0,1,1,0,1,1,0,0,0,10000,200
134,2017-07-24 22:09:14.994,391,0,0,84,0,0,0,1,84,384,84,0,0,1,1,0,1,1,0,0,0,10000,200
135,2017-07-24 22:09:15.040,378,0,0,84,0,0,0,1,84,384,84,0,0,1,1,0,1,1,0,0,0,10000,200
136,2017-07-24 22:09:15.088,378,0,0,84,0,0,0,1,84,384,84,0,0,1,1,0,1,1,0,0,0,10000,200
137,2017-07-24 22:09:15.134,366,0,0,84,0,0,0,1,84,384,84,0,0,1,1,0,1,1,0,0,0,10000,200
138,2017-07-24 22:09:15.182,385,0,0,82,0,0,0,1,84,384,84,0,0,1,1,0,1,1,0,0,0,10000,200
139,2017-07-24 22:09:15.229,392,0,0,83,0,0,0,1,84,384,84,0,0,1,1,0,1,1,0,0,0,10000,200
140,2017-07-24 22:09:15.275,392,0,0,83,0,0,0,1,84,384,84,0,0,1,1,0,1,1,0,0,0,10000,200
141,2017-07-24 22:09:15.322,378,0,0,83,0,0,0,1,84,384,84,0,0,1,1,0,1,1,0,0,0,10000,200
142,2017-07-24 22:09:15.368,378,0,0,83,0,0,0,1,84,384,84,0,0,1,1,0,1,1,0,0,0,10000,200
143,2017-07-24 22:09:15.417,379,0,0,83,0,0,0,1,84,384,84,0,0,1,1,0,1,1,0,0,0,10000,200
144,2017-07-24 22:09:15.464,377,0,0,84,0,0,0,1,84,384,84,0,0,1,1,0,1,1,0,0,0,10000,200
145,2017-07-24 22:09:15.509,380,0,0,87,0,0,0,1,84,384,84,0,0,1,1,0,1,1,0,0,0,10000,200
146,2017-07-24 22:09:15.558,373,0,0,84,0,0,0,1,84,384,84,0,0,1,1,0,1,1,0,0,0,10000,200
147,2017-07-24 22:09:15.603,373,0,0,84,0,0,0,1,84,384,84,0,0,1,1,0,1,1,0,0,0,10000,200
148,2017-07-24 22:09:15.650,385,0,0,83,0,0,0,1,84,384,84,0,0,1,1,0,1,1,0,0,0,10000,200
149,2017-07-24 22:09:15.697,391,0,0,87,0,0,0,1,84,384,84,0,0,1,1,0,1,1,0,0,0,10000,200
150,2017-07-24 22:09:15.744,382,0,0,84,0,0,0,1,84,384,84,0,0,1,1,0,1,1,0,0,0,10000,200
151,2017-07-24 22:09:15.790,380,0,0,83,0,0,0,1,84,384,84,0,0,1,1,0,1,1,0,0,0,10000,200
152,2017-07-24 22:09:15.839,380,0,0,83,0,0,0,1,84,384,84,0,0,1,1,0,1,1,0,0,0,10000,200
153,2017-07-24 22:09:15.885,380,0,0,83,0,0,0,1,84,384,84,0,0,1,1,0,1,1,0,0,0,10000,200
154,2017-07-24 22:09:15.933,378,0,0,84,0,0,0,1,84,384,84,0,0,1,1,0,1,1,0,0,0,10000,200
155,2017-07-24 22:09:15.980,368,0,0,83,0,0,0,1,84,384,84,0,0,1,1,0,1,1,0,0,0,10000,200
156,2017-07-24 22:09:16.026,373,0,0,86,0,0,0,1,84,384,84,0,0,1,1,0,1,1,0,0,0,10000,200
157,2017-07-24 22:09:16.072,373,0,0,86,0,0,0,1,84,384,84,0,0,1,1,0,1,1,0,0,0,10000,200
158,2017-07-24 22:09:16.118,395,0,0,83,0,0,0,1,84,384,84,0,0,1,1,0,1,1,0,0,0,10000,200
159,2017-07-24 22:09:16.164,378,0,0,84,0,0,0,1,84,384,84,0,0,1,1,0,1,1,0,0,0,10000,200
160,2017-07-24 22:09:16.212,395,0,0,85,0,0,0,1,84,384,84,0,0,1,1,0,1,1,0,0,0,10000,200
161,2017-07-24 22:09:16.258,391,0,0,84,0,0,0,1,84,384,84,0,0,1,1,0,1,1,0,0,0,10000,200
162,2017-07-24 22:09:16.308,391,0,0,84,0,0,0,1,84,384,84,0,0,1,1,0,1,1,0,0,0,10000,200
163,2017-07-24 22:09:16.355,370,0,0,80,0,0,0,1,84,384,84,0,0,1,1,0,1,1,0,0,0,10000,200
164,2017-07-24 22:09:16.400,380,0,0,84,0,0,0,1,84,384,84,0,0,1,1,0,1,1,0,0,0,10000,200
165,2017-07-24 22:09:16.446,387,0,0,85,0,0,0,1,84,384,84,0,0,1,1,0,1,1,0,0,0,10000,200
166,2017-07-24 22:09:16.497,393,0,0,83,0,0,0,1,84,384,84,0,0,1,0,0,1,1,0,0,0,10000,200
167,2017-07-24 22:09:16.541,393,0,0,83,0,0,0,1,84,384,84,0,0,1,0,0,1,1,0,0,0,10000,200
168,2017-07-24 22:09:16.587,393,0,0,83,0,0,0,1,84,384,84,0,0,1,0,0,1,1,0,0,0,10000,200
169,2017-07-24 22:09:16.636,395,0,0,86,0,0,0,1,84,384,84,0,0,1,0,0,1,1,0,0,0,10000,200
170,2017-07-24 22:09:16.682,391,0,0,84,0,0,0,1,84,384,84,0,0,1,0,0,1,1,0,0,0,10000,200
171,2017-07-24 22:09:16.728,389,0,0,83,0,0,0,1,84,384,84,0,0,1,0,0,0,1,0,0,0,10000,200
172,2017-07-24 22:09:16.775,389,0,0,83,0,0,0,1,84,384,84,0,0,1,0,0,0,1,0,0,0,10000,200
173,2017-07-24 22:09:16.821,389,0,0,85,0,0,0,1,84,384,84,0,0,1,0,0,0,1,0,0,0,10000,200
174,2017-07-24 22:09:16.870,380,0,0,83,0,0,0,1,84,384,84,0,0,1,0,0,0,1,0,0,0,10000,200
175,2017-07-24 22:09:16.916,387,0,0,83,0,0,0,1,84,384,84,0,0,1,0,0,0,1,0,0,0,10000,200
176,2017-07-24 22:09:16.963,403,0,0,87,0,0,0,1,84,384,84,0,0,1,0,0,0,1,0,0,0,10000,200
177,2017-07-24 22:09:17.008,403,0,0,87,0,0,0,1,84,384,84,0,0,1,0,0,0,1,0,0,0,10000,200
178,2017-07-24 22:09:17.057,-687,-59131,-3016,-184,0,0,0,1,-202,-71,-157,-2001,0,1,0,1,0,1,0,0,0,240,200
179,2017-07-24 22:09:17.103,-687,-59131,-3016,-184,0,0,0,1,-202,-71,-157,-2001,0,1,0,1,0,1,0,0,0,240,200
180,2017-07-24 22:09:17.152,-837,-94337,-1015,-153,0,0,0,0,65306,-1132,-113,-82041,0,1,0,1,0,1,0,0,0,240,200
181,2017-07-24 22:09:17.197,-857,-76560,0,-180,0,0,0,0,65397,-406,-70,-81026,0,1,0,1,0,1,0,0,0,240,200
182,2017-07-24 22:09:17.244,-801,-88160,0,-180,0,0,0,0,65375,-253,-85,-82041,0,1,0,1,0,1,0,0,0,240,200
183,2017-07-24 22:09:17.292,-801,-88160,0,-180,0,0,0,0,65375,-253,-85,-82041,0,1,0,1,0,1,0,0,0,240,200
184,2017-07-24 22:09:17.337,-778,-83346,0,-57,0,0,0,0,65523,-504,-103,-81026,0,1,0,1,0,1,0,0,0,240,200
185,2017-07-24 22:09:17.386,-409,-68614,0,-161,0,0,0,0,65358,-1132,-197,-81026,0,1,0,1,0,1,0,0,0,240,200
186,2017-07-24 22:09:17.431,-833,-87319,-1015,-108,0,0,0,0,-24,-263,-33,-81026,0,1,0,1,0,1,0,0,0,240,200
187,2017-07-24 22:09:17.684,-553,-71978,0,-150,0,0,0,0,65439,69,-183,-81026,0,1,0,1,0,1,0,0,0,240,200
188,2017-07-24 22:09:17.728,-553,-71978,0,-150,0,0,0,0,65439,69,-183,-81026,0,1,0,1,0,1,0,0,0,240,200
189,2017-07-24 22:09:17.777,-790,-88073,0,-118,0,0,0,0,65515,-647,-144,-81026,0,1,0,1,0,1,0,0,0,240,200
190,2017-07-24 22:09:17.827,-429,-85028,0,-118,0,0,0,0,65318,-213,-205,-80011,0,1,0,1,0,1,0,0,0,240,200
191,2017-07-24 22:09:17.868,-582,-79518,0,-26,0,0,0,0,65426,-597,-16,-81026,0,1,0,1,0,1,0,0,0,240,200
192,2017-07-24 22:09:17.919,-582,-79518,0,-26,0,0,0,0,65426,-597,-16,-81026,0,1,0,1,0,1,0,0,0,240,200
193,2017-07-24 22:09:17.963,-412,-82244,-1015,-122,0,0,0,0,-44,-258,2,-81026,0,1,0,1,0,1,0,0,0,240,200
194,2017-07-24 22:09:18.013,-613,-90480,0,-88,0,0,0,0,65382,-204,-14,-81026,0,1,0,1,0,1,0,0,0,240,200
195,2017-07-24 22:09:18.058,-572,-80214,0,-120,0,0,0,0,65477,-458,16,-81026,0,1,0,1,0,1,0,0,0,240,200
196,2017-07-24 22:09:18.105,-572,-80214,0,-120,0,0,0,0,65477,-458,16,-81026,0,1,0,1,0,1,0,0,0,240,200
197,2017-07-24 22:09:18.150,-530,-68092,-1015,-24,0,0,0,0,-66,-916,-104,-81026,0,1,0,1,0,1,0,0,0,240,200
198,2017-07-24 22:09:18.202,-262,-86246,1015,-75,0,0,0,0,65314,42,-136,-80011,0,1,0,1,0,1,0,0,0,240,200
199,2017-07-24 22:09:18.244,-262,-86246,1015,-75,0,0,0,0,65314,42,-136,-80011,0,1,0,1,0,1,0,0,0,240,200
200,2017-07-24 22:09:18.291,-216,-74588,1015,-107,0,0,0,0,65462,-224,30,-80011,0,1,0,1,0,1,0,0,0,240,200
201,2017-07-24 22:09:18.337,-310,-93844,0,-102,0,0,0,0,20,-620,-17,-80011,0,1,0,1,0,1,0,0,0,240,200
