,a1,a2,a3,a4
76,7.06902,-2.6363,2.12288,-0.441491
77,10.8271,7.15129,2.41384,5.23183
78,-5.67808,-0.106668,4.19749,5.17706
79,-0.589578,-5.60914,5.57459,-3.74506
80,4.29824,-7.07475,4.41492,-10.8049
81,5.69272,-8.1903,0.691843,-7.89408
82,-0.391742,-3.27488,-3.1834,-0.626408
83,0.725256,-3.36097,-3.76958,1.74378
84,4.44492,1.75971,1.22408,0.925134
85,8.66216,-6.95043,-0.414857,-1.62378
86,2.52898,-1.14019,-7.25564,-2.99054
87,-9.40168,-0.922854,-6.58834,-4.87272
88,-4.83504,-1.9862,-1.77361,-4.97851
89,6.43983,1.03355,-2.49471,1.14104
90,9.88784,4.85241,0.325839,5.00512
91,-1.97456,4.24854,3.68222,1.85519
92,0.704224,0.0794823,0.802484,-2.22306
93,3.30702,-1.6665,1.15207,-7.29018
94,-1.90441,-3.71524,5.03504,-11.9274
95,5.70982,1.52109,-0.827628,-5.04135
96,8.99744,1.87048,-0.869292,2.83382
97,0.568534,-0.634477,3.95993,3.06371
98,6.36439,-2.40121,0.863875,-2.23286
99,6.42599,-2.76591,-5.51503,-4.9125
100,-6.58625,-2.17913,-7.23274,-5.33796
101,-8.5467,-1.40497,-3.75289,-2.65184
102,3.92278,2.48032,-0.569923,1.17203
103,15.2853,0.670743,-2.18555,5.95824
104,-2.12341,0.882111,-2.18927,6.14186
105,-8.96286,0.641729,-1.23502,0.38177
106,-0.741279,-4.07873,-0.43707,-4.43932
107,0.136633,-4.66199,3.09107,-3.62024
108,-0.801933,-6.24257,2.6496,-3.06318
109,2.74812,-2.40853,1.46344,-2.897
110,4.84656,-1.63681,0.784962,-1.93307
111,2.67987,-2.40188,3.16708,-0.113455
112,7.22642,-2.01494,1.16835,-1.6957
113,5.49339,2.02992,-0.780724,-3.2628
114,-1.70386,4.7369,-2.38159,-1.91232
115,-4.7117,4.56051,-3.60059,0.940988
116,-0.232579,1.74426,-5.40673,0.699573
117,-1.21809,3.94349,-5.3183,0.690637
118,-6.69263,2.55597,-2.65419,2.86885
119,-5.31172,-0.0386057,2.36996,0.565534
120,4.09755,1.70779,6.98893,-2.98319
121,7.62671,2.63854,8.37527,-2.60111
122,2.59465,0.19676,8.09439,-0.836979
123,2.10943,0.461817,3.17288,-1.39158
124,2.07849,1.938,-2.14361,-0.291309
125,-2.23115,0.920616,-4.60658,1.77592
126,-6.89427,2.92027,-2.85051,2.7165
127,-2.20469,3.11374,-0.288767,0.151021
128,3.87543,2.49198,1.43033,-0.431834
129,1.03286,-0.0643652,2.87157,-1.70362
130,0.405298,-0.117512,2.77445,-1.34806
131,3.24121,-0.761648,-1.02064,0.092649
132,1.70792,-1.69389,-4.75944,3.85569
133,-5.51322,0.678473,-4.77489,3.68923
134,-4.86937,-0.221637,-3.03468,1.71179
135,-0.354428,1.34118,-3.6188,1.26888
136,-2.03277,2.26814,-1.26951,0.672765
137,-4.29947,1.92648,3.16708,-1.83363
138,4.00284,1.60882,3.3736,-0.35559
139,5.53993,0.910584,1.82599,3.41221
140,-0.889996,-0.324405,2.44432,2.4232
141,-0.984165,-1.07795,0.351908,0.198295
142,1.62583,-0.207129,-0.814527,-1.22785
143,-0.0131689,-0.55489,-0.840325,-2.16541
144,-2.43415,1.11029,-2.4107,1.17822
145,-1.45989,2.02681,-2.71104,5.09289
146,-2.81883,3.35968,0.528632,3.24992
147,-0.407619,3.46896,1.60788,1.7102
148,-0.813603,4.19512,1.05784,3.46698
149,-6.03182,1.4228,4.10519,1.3323
150,-3.45033,0.465479,3.45527,-1.8172
151,3.03415,0.270381,1.1402,-0.0403813
152,-2.20442,-3.28016,2.76065,1.42944
153,-3.7156,-0.989691,5.40655,2.88571
154,3.73933,2.18462,4.79788,4.04825
155,4.07177,1.52788,4.75842,0.730417
156,-2.92561,1.00508,1.00831,-2.59261
157,-6.73917,1.71077,-2.60081,-2.51333
158,-5.14509,-2.93335,-5.38618,1.43838
159,-1.28485,-3.22159,-6.04286,5.68065
160,-0.941558,-1.40985,-2.46395,5.68699
161,-1.1284,0.183068,-0.759346,7.40327
162,-1.28879,-0.148694,0.325004,5.88459
163,-3.59497,0.796835,2.13198,-1.01973
164,-4.59107,0.999797,1.37252,-5.17928
165,-3.32291,-0.51313,-1.66752,-0.219821
166,-2.11012,3.32877,-0.19427,3.6248
167,1.22324,2.69576,0.479379,5.35103
168,3.00403,3.54001,-0.860883,6.93413
169,-2.91544,2.32562,-0.634218,4.36922
170,-6.85627,3.60156,1.387,-2.18112
171,-2.86605,2.63312,0.811719,-2.28259
172,-0.336789,-0.345147,2.43645,0.0693006
173,0.482641,-1.15049,3.12652,0.878437
174,3.15207,-0.832554,1.05839,1.75704
175,2.55096,-1.20052,-1.38374,3.60217
176,-2.91856,0.0378637,-2.44588,3.76879
177,-6.21514,0.842797,-2.18087,0.641202
178,-3.4217,0.854999,-2.18694,-0.142568
179,-1.97212,0.777041,-2.44119,3.5366
180,-4.57465,0.522017,1.20973,3.51858
181,-1.38391,-1.99867,3.79327,1.72216
182,4.75822,-3.48895,2.38513,2.74317
183,-0.0508914,-2.51007,2.64049,1.43737
184,-4.8018,-3.1881,2.56558,-1.87225
185,-0.668415,-0.578478,0.108822,-1.86951
186,1.32541,-1.0888,-0.941039,-1.03458
187,-1.48188,2.23235,-0.231935,-0.420591
188,0.204884,1.8812,-2.37691,2.23339
189,0.403398,2.15697,-2.44092,2.53101
190,-1.53954,0.151886,-1.82714,1.95954
191,-1.99139,1.01959,-1.03761,0.249894
192,-1.51051,-0.951185,-0.132054,-1.09367
193,-1.6234,-1.81103,1.98933,-2.29311
194,0.942222,-2.99721,3.10499,-1.21171
195,3.94599,-3.53695,2.29725,0.15866
196,3.15261,-2.51197,0.811579,1.06883
197,0.102573,-0.276136,0.482687,1.48032
198,-0.200829,-0.273018,0.0409452,-2.5338
199,0.644247,0.202187,-2.4761,-2.44704
200,-4.55796,6.77614,-0.418041,1.44674
201,-6.79589,0.592654,6.48276,0.786195
202,7.10932,-0.603017,3.08278,-2.20994
203,6.98842,-0.674467,-2.05395,-1.78217
204,-9.27427,-1.84587,1.43073,-8.35774
205,-1.28987,-7.79657,-0.595456,-2.23675
206,14.4291,-3.13414,-0.793012,14.3093
207,1.29976,-3.0856,11.6178,3.91623
208,5.37521,-9.02492,1.70748,-8.064
209,3.87502,7.47207,-11.9828,-5.59854
210,-21.867,-4.86711,-3.33875,-5.57361
211,-8.75783,0.365289,-0.969599,-2.17867
212,18.1934,6.26149,2.82825,4.35856
213,11.0759,-4.59962,2.79127,0.461474
214,-7.18342,2.14558,-3.6871,-0.332673
215,-1.18838,-4.54959,-5.64155,-2.51953
216,5.30655,-2.03975,-0.854404,-2.42268
217,3.59794,-10.0986,-1.89668,0.0933704
218,1.84727,1.23272,1.27374,-2.93448
219,-0.11046,-1.79462,-2.27358,-0.95401
220,2.02733,-2.24135,-4.55692,1.01579
221,-6.02355,5.64013,1.13867,-2.51305
222,2.4633,-1.91759,0.436744,-9.05099
223,6.28365,2.37782,-4.47635,-0.151359
224,-5.44741,0.185918,2.39133,-0.41079
225,3.25967,-0.776015,1.72375,-5.68704
226,15.8179,3.53594,-5.49876,3.92963
227,-1.50101,-2.73825,4.23252,4.76947
228,-5.73168,-7.70438,5.35536,-3.23354
229,12.7721,5.08249,-5.1569,-1.12293
230,-6.24214,-6.33896,-0.471296,-4.03302
231,-12.4901,-4.55894,-0.332924,-3.48923
232,5.26937,1.01417,-4.16623,1.20748
233,8.44234,0.239473,1.90682,3.84244
234,-2.38326,-2.3429,0.653613,5.36501
235,0.255902,-0.533599,0.507515,-2.31415
236,0.761618,-0.525329,-0.617946,-5.26229
237,-2.22817,-4.82373,0.928839,-3.73295
238,1.25607,-1.55939,2.81928,-4.13925
239,5.13395,-0.769778,-1.11032,-0.642548
240,1.44034,-3.10838,-3.0438,3.24603
241,-5.39001,-0.939523,0.657613,0.959582
242,0.53393,-0.958504,3.712,-6.44213
243,9.22934,-3.50278,-0.17248,-5.18864
244,-1.1337,1.57981,-0.448121,-2.35277
245,-5.78012,-2.28731,-0.743351,-0.865227
246,6.17591,2.79107,-1.14522,2.05798
247,6.22164,0.523918,-1.74037,1.94254
248,-2.31162,1.31638,-0.128196,-1.26951
249,-3.97748,5.01836,-2.63158,-1.7372
250,-3.51858,1.89381,0.656095,-3.80271
251,3.51422,4.62735,-1.41397,-0.0204906
252,2.88679,1.398,1.71409,2.30185
253,-1.69369,4.26278,3.67848,1.8735
254,3.76932,0.767961,1.92448,1.79654
255,2.25936,-0.558816,2.7125,-4.54439
256,-1.40806,-2.43564,-0.764735,-5.31274
257,-4.32702,-0.878376,0.00465632,-5.16039
258,2.07482,-2.05818,0.486268,-0.615885
259,7.96796,1.40545,-0.787637,2.88787
260,2.6895,-0.25539,0.120265,0.339398
261,1.16665,2.22516,-2.70277,-1.14714
262,-1.31905,0.800907,-3.81913,-1.26115
263,-0.689992,1.14596,-0.0836374,-3.07025
264,3.51639,3.83259,-1.48253,-0.220108
265,3.40689,0.496261,-0.310165,0.38941
266,0.0288926,2.39898,-0.687894,0.491742
267,-0.823917,2.63475,-2.40754,0.224095
268,-0.853226,2.39423,-3.51893,-0.941614
269,-2.82697,2.74918,-2.41651,-1.89445
270,-2.13224,4.04382,0.243046,-2.91747
271,3.31801,2.70471,0.372037,1.43693
272,5.41401,1.95048,2.03167,3.26376
273,4.54397,2.63977,2.52846,1.69464
274,2.54037,3.76128,-0.329342,0.99129
275,-2.38584,-1.57891,-1.11308,-0.962081
276,-5.03939,0.54385,-1.75859,-1.55128
277,-2.43306,1.68854,-0.0445968,-4.30831
278,1.74672,-2.22427,0.0672871,-1.85827
279,1.71809,1.73817,-0.839235,6.1103
280,-4.94889,0.297367,4.44069,5.36054
281,1.17846,-1.04107,3.8712,-0.274444
282,4.44193,2.68017,-1.62739,0.37125
283,-7.77842,1.28018,4.88644,-4.9749
284,-6.24459,1.2029,6.44384,-2.35522
285,12.6664,2.86212,0.852681,5.77851
286,2.57905,-3.19867,4.82587,4.38104
287,-6.28367,-1.56427,2.79541,-1.9815
288,0.567852,5.12927,-6.44654,-1.98121
289,-8.49364,-0.786858,-3.62006,-2.25145
290,-5.73372,4.3162,-1.07501,-1.07191
291,3.09317,2.69332,0.970221,2.01172
292,8.45821,-2.39971,3.22625,1.86874
293,2.7302,4.61312,-0.746667,6.34883
294,-2.41583,-0.0159552,-0.432812,1.81729
295,-5.75258,-0.962026,0.405558,-0.103796
296,-0.159174,2.92747,-1.5311,1.36112
297,-3.59402,0.0601048,-0.28437,2.70685
298,-5.39341,-1.33555,1.33264,2.19318
299,-0.482523,5.33399,-0.851929,2.76681
300,0.521174,-2.72659,1.39748,-0.0692056
301,-1.37468,1.80989,0.349961,1.84453
302,-1.56003,3.91882,0.715411,2.17502
303,-0.932877,1.41603,-0.333622,1.03525
304,-0.0527934,1.45033,-1.65471,0.407571
305,-2.16643,1.70983,-1.77515,1.54647
306,-3.09944,-0.0505272,0.484055,4.03067
307,0.888622,-1.92721,2.20398,2.73135
308,1.76423,0.373293,0.0425895,2.33356
309,-3.95075,-1.43425,0.552758,0.375142
310,-6.76197,-1.78187,0.539238,0.258542
311,-1.08851,1.42159,-0.132618,1.18039
312,0.372729,0.998584,1.40727,1.86673
313,-0.508168,0.294386,2.44375,3.29633
314,-1.64932,2.55191,0.687818,4.11152
315,-0.962593,1.75742,0.784665,1.50583
316,-1.80916,-0.248743,-0.528696,1.91861
317,-3.86391,0.00763678,1.35954,0.895301
318,-3.32807,-1.51207,0.647258,2.87
319,-0.844272,-1.73998,-0.191802,4.04782
320,-3.52537,-1.27914,0.332852,2.59746
321,-4.53205,-0.395846,0.392036,1.11956
322,-2.05205,-0.703204,0.875716,0.172065
323,-0.555796,-1.63951,0.534546,0.643077
324,-1.56492,2.63963,0.636221,1.83113
325,-1.44606,-0.944941,1.10073,0.775098
326,0.371915,0.748848,0.15861,1.39917
327,-0.616856,1.57954,0.0352757,1.31371
328,-2.48028,1.07722,1.96103,0.491021
329,-0.598131,0.219276,1.96448,0.401662
330,1.70534,0.868158,2.21363,-0.843751
331,-0.540463,0.386717,0.727411,-0.265652
332,-2.8822,-1.32321,0.579382,-0.415113
333,-1.3603,-0.248878,0.328574,0.587011
334,0.973563,1.23381,0.203032,-0.250375
335,-0.567329,-0.0118856,0.595522,-1.89344
336,-1.09448,0.88497,0.534683,-0.880215
337,1.1524,0.556055,0.641186,2.74519
338,3.1925,-2.00802,1.29511,2.47495
339,2.54173,0.878327,-0.355285,1.77434
340,-0.773578,-0.792278,-1.4057,-1.00388
341,-3.0727,-3.25317,-2.15302,-2.06538
342,-1.41308,-0.23315,-2.48922,-2.78617
343,-0.0764041,1.8103,-0.852486,-0.509085
344,1.52799,0.0474985,0.933519,1.82969
345,3.42331,-0.00836005,0.69154,-0.879639
346,3.55954,1.74007,-2.2638,-1.79658
347,-2.33618,2.05366,-1.39149,-0.74877
348,-2.47377,-3.12085,2.26426,-0.376198
349,7.28327,-2.87437,-0.666381,2.52712
350,3.93852,-2.83898,0.897787,0.125656
351,-3.34056,-7.82463,1.15963,-2.25837
352,-0.330687,0.773525,-4.49803,0.223952
353,-0.0941797,-3.37601,-2.65891,-3.22043
354,-1.76208,-5.63286,-0.611888,-3.43734
355,2.26343,4.39091,-2.93938,2.23483
356,1.6611,-1.57131,-2.43983,6.3556
357,-2.62384,3.16378,2.18866,1.89584
358,4.44044,-0.979241,-0.736051,-6.16699
359,4.20623,-1.88938,-4.82444,-5.02534
360,-8.46909,-0.523695,-0.301897,5.53292
361,-5.79925,0.853788,7.2851,2.06043
362,18.8066,-6.71057,-1.66189,2.18525
363,3.30295,-2.86216,1.117,-6.00945
364,-16.7029,-2.65039,3.66274,-6.53999
365,8.1316,-3.23989,-8.52971,2.61086
366,2.81487,2.56263,1.11231,-1.70319
367,-2.70784,-8.79212,5.6005,-4.34117
368,10.4755,9.03504,-2.64332,-0.0318758
369,1.22052,-9.86116,-4.14265,1.11481
370,-9.60942,7.81171,0.0574825,-1.26533
371,3.28015,-3.36638,1.51735,-3.00827
372,7.3716,-5.50595,3.2868,-10.3095
373,5.56625,-0.507018,-4.43595,4.36202
374,-9.04536,6.53753,3.46256,3.72555
375,-1.95489,-4.10691,5.18359,-0.165771
376,14.9439,-3.61232,-1.27271,-3.86425
377,-5.93454,7.04026,5.61747,-10.9391
378,-5.04428,-16.6137,-0.510354,-2.45828
379,10.555,18.0348,-7.83868,8.46607
380,1.15335,-9.09676,4.76985,0.756362
381,4.76419,-3.94964,2.60212,-2.83128
382,8.53039,10.9561,-10.2724,0.251048
383,-11.0012,-6.02441,-11.2976,3.13016
384,-19.9069,4.006,0.222479,1.09823
385,7.63946,-5.58635,3.35771,-7.83066
386,24.1396,-4.76935,-5.78311,-2.87524
387,-12.3058,-0.798377,2.30426,6.83512
388,-14.9738,4.54629,7.97379,-0.465269
389,27.5643,-9.26068,-3.22564,-0.665608
390,7.19331,-9.91661,5.98402,-8.16417
391,-18.4598,2.96842,8.28943,-7.87145
392,11.4199,-6.12162,-7.25374,0.111244
393,10.6523,-0.0628603,-0.824899,-6.01205
394,-6.66591,-2.18888,5.16648,-4.80123
395,9.16936,4.18863,-3.4759,-1.79399
396,6.7051,-1.54596,-9.62566,3.38411
397,-12.5528,12.8009,-8.68809,1.9398
398,-12.5559,3.12555,0.727266,-0.584031
399,9.0684,4.07623,1.91398,-6.49574
400,10.109,6.30095,0.0515471,2.91339
401,-6.58327,0.894328,8.83989,2.83902
402,1.39162,2.4219,4.08475,2.32996
403,14.0403,1.28805,-1.77309,-3.78757
404,-2.94991,0.680249,0.573304,-4.90413
405,-11.3088,-6.45487,-2.46729,2.17329
406,0.630403,11.6707,-6.47083,1.85707
407,0.113832,-6.39223,-0.462071,-3.21798
408,2.87905,1.48423,0.0326461,-1.17236
409,3.48328,1.91022,-2.44232,5.89007
410,-2.05191,-2.37502,-0.329908,2.22503
411,2.24552,-1.51396,-0.68515,2.16666
412,-4.22648,-2.50437,1.54246,-1.83362
413,-2.78613,-5.11562,2.57535,-5.33839
414,1.89571,-4.1789,-1.02094,2.52885
415,-8.42105,7.24499,5.46529,5.64202
416,-2.96673,-8.2315,9.77193,-1.07032
417,12.6936,8.19079,3.75144,-5.10231
418,0.710595,4.9758,2.51106,-7.00696
419,-8.706,-1.12485,-1.13144,1.05629
420,2.00223,12.6246,-3.66353,4.34746
421,3.58762,-3.84863,1.04208,-1.75969
422,8.25033,3.36078,-3.21627,2.77805
423,-6.4028,9.84173,-4.74139,5.55901
424,-8.86978,0.795357,-3.25876,-0.0997598
425,-2.17417,5.03207,-0.444001,-1.61902
426,5.2619,5.27475,2.59949,-2.58396
427,2.09097,-0.475561,-2.5491,3.35918
428,-5.58717,2.23914,-1.19725,6.77732
429,-4.45064,4.15704,1.80292,2.08148
430,0.872065,-2.76563,0.346498,2.40115
431,-0.304772,-1.71489,3.58975,-3.83787
432,-2.64664,1.47163,6.04003,0.702458
433,3.83892,0.368148,3.46876,4.54232
434,1.46625,-6.31278,3.41565,1.10314
435,2.25895,-1.57429,-2.25208,0.347759
436,-2.03427,-3.36326,-5.60887,3.40227
437,-10.4814,0.446241,-6.22127,4.23821
438,-7.9536,3.37733,-6.3297,5.74983
439,0.124822,-0.838912,0.796654,-2.53337
440,1.37697,4.81745,-0.0720674,-0.0660336
441,-0.699629,3.98594,0.620482,7.00317
442,-7.24489,2.27263,7.23791,1.04822
443,7.5731,-5.01705,2.1234,-0.277037
444,4.79608,1.5344,0.104932,-3.26554
445,-9.91934,-6.63315,1.44713,-3.20399
446,-3.76825,0.958731,-3.52378,3.71416
447,2.49573,7.67749,0.285657,4.06901
448,1.85853,-2.8185,4.02446,-0.256715
449,1.40682,10.3187,0.666145,1.65861
450,-4.92351,5.25889,0.964686,2.13625
451,-5.11552,4.13101,2.28577,-0.678435
452,4.43297,0.426854,0.0155347,0.00992211
453,-1.77199,-0.533723,-1.71487,0.635727
454,-5.82952,-4.46741,-0.190299,3.5882
455,-4.42336,-2.22548,-1.63803,5.29035
456,0.203386,-2.81742,-0.382888,3.09182
457,-2.97365,-7.18632,2.92728,0.0680059
458,-2.24459,2.6631,4.55063,0.382494
459,-0.234349,-0.179726,2.74393,1.86658
460,0.763785,0.348083,2.19665,1.14234
461,-0.586328,3.52145,1.22391,0.688334
462,-1.60577,-0.0834646,0.530807,-0.469449
463,-1.04374,-0.507013,-1.31397,0.247878
464,-0.903571,3.5571,-0.843117,0.487131
465,-0.848345,-2.46776,1.08526,-0.964818
466,1.03747,-1.75556,-1.84069,-0.276749
467,0.115187,1.39042,-2.78198,0.898473
468,-3.78033,-1.73089,-0.584584,0.260561
469,-0.0922822,0.0999742,-0.390202,2.08364
470,1.46218,0.260771,0.11569,1.88215
471,-0.560005,-2.5609,2.41504,0.91058
472,-1.57903,0.641477,1.11837,0.499959
473,0.14816,0.582636,2.07897,-1.04711
474,1.00368,-1.76817,1.35386,-1.67868
475,0.721992,0.749398,0.0640935,-0.445523
476,-1.07712,1.56938,-0.349919,0.798304
477,-0.961918,0.676457,-1.30404,2.26567
478,0.515201,3.1928,-2.28519,2.57858
479,-1.67945,3.10536,-2.02059,1.33504
480,-3.02874,2.62663,-0.304117,0.600993
481,-0.398263,1.42851,0.0741638,-0.332382
482,2.65598,-0.677164,1.01697,-1.05764
483,0.958635,-2.45854,0.693043,-2.27754
484,0.674365,-2.46301,0.190462,-1.58025
485,0.568527,-2.74515,-1.98472,1.32596
486,-2.10877,1.5824,-0.710266,0.832607
487,-1.83739,-1.23805,1.43636,-1.10621
488,2.12597,-0.213755,0.722014,-0.726429
489,0.27815,0.115431,1.68662,-0.791287
490,-0.787828,-1.75881,2.1623,-0.370432
491,2.69587,-0.529654,-0.279424,2.7841
492,2.34389,-3.93635,0.19322,-4.77485
493,1.92936,-5.90021,-1.34073,-4.43615
494,-1.74322,3.36662,-4.24999,8.64941
495,-9.50318,3.20894,6.39195,5.91789
496,5.45254,-8.11693,3.22112,-1.83016
497,7.35125,3.54057,-4.69353,-7.14821
498,-15.4784,-6.30139,-1.46793,-9.23245
499,-7.17312,0.553217,-2.5807,1.94686
500,14.3651,4.33465,0.282478,10.2331
501,12.2009,-4.83646,12.2375,2.18208
502,1.61578,3.62761,5.7601,-2.71886
503,-1.64512,-0.650996,-3.64781,-8.57796
504,-8.83952,-3.19256,-2.31375,-8.19919
505,-0.612517,3.50043,-0.605834,-7.89912
506,3.56442,-4.08399,2.61645,-4.74617
507,10.5216,-1.72248,-2.50896,8.51911
508,-0.517942,9.69396,-1.35564,9.88314
509,-7.02752,-4.1991,2.37102,-1.6232
510,5.76748,-4.76541,1.877,-10.1726
511,-1.35637,-6.81672,3.36805,-9.92873
512,0.0374364,-6.55085,-1.34681,-2.41792
513,9.30382,-4.42755,-4.92295,7.25208
514,4.52985,1.40235,2.70957,3.31478
515,5.65988,-4.47582,-1.42586,-0.107686
516,2.57768,-1.22599,-11.5623,-1.85049
517,-14.1294,6.95079,-12.6503,-1.92918
518,-14.5398,1.88691,-4.46935,-5.8388
519,7.9628,1.70184,-2.79799,-7.42422
520,17.6211,2.70784,-4.88281,5.0916
521,-9.85869,11.4173,8.4609,11.829
522,-3.46865,-4.44802,12.6746,2.69085
523,24.1631,-5.22828,5.8259,-10.9993
524,0.11383,-14.0994,8.30391,-18.1507
525,-13.3024,-7.9823,3.06205,-14.8027
526,11.6173,-0.014316,-11.7072,2.68595
527,14.4862,-2.76128,-1.26141,10.6405
528,-0.29826,6.034,11.0694,4.67723
529,11.703,-0.358415,-1.14111,-3.1204
530,2.51187,2.88735,-16.201,-7.77113
531,-29.5176,1.18515,-10.9669,-7.82576
532,-8.27777,-0.563275,-3.39824,-5.4707
533,19.4466,-3.14416,-0.710823,7.90686
534,10.2366,3.10658,1.19107,15.8986
535,-10.9955,2.92097,3.29148,6.01661
536,-2.23537,-5.68016,4.54869,-8.40688
537,9.07912,-4.11165,6.13865,-10.6923
538,-3.70719,-4.22784,5.77265,-8.3377
539,-3.18709,-0.717428,-3.88744,-1.20753
540,7.3773,-0.457523,-6.24998,7.47721
541,3.00619,4.10634,-3.11585,10.6665
542,-4.17872,-2.48972,0.168245,1.45697
543,-0.335168,1.60504,-3.87144,-7.52611
544,-2.84896,4.23541,-3.94939,-6.20763
545,-9.50196,-2.27754,3.35494,-4.44278
546,6.00683,3.34357,5.22082,-0.449414
547,18.0199,-3.36678,2.8249,4.77336
548,1.32174,1.10204,1.98625,5.42771
549,-12.4445,-0.451151,-1.49443,0.820789
550,-3.68657,2.4558,-0.183411,-6.19077
551,-1.73332,-0.066784,4.0508,-6.81369
552,-7.39999,6.84883,4.37169,-0.647879
553,4.14721,2.30897,6.17756,-1.55113
554,11.7895,4.24544,6.03505,-0.67166
555,8.60543,3.79708,0.966882,5.39211
556,-3.42645,-0.411019,1.32792,2.71925
557,-2.04784,2.93765,-0.651641,-2.12116
558,5.70682,-0.0822397,-4.05382,-1.61253
559,-4.47438,3.44485,-2.39115,-0.102353
560,-6.54691,-1.44616,-3.15061,0.792684
561,1.37819,1.95402,-5.93557,1.72995
562,0.841126,-0.440168,-5.17184,3.40501
563,-5.62747,2.63775,0.677859,1.15127
564,0.272857,1.33538,0.253086,1.28286
565,5.24114,1.80868,-1.96638,1.43852
566,-1.68379,-1.38041,0.771946,-1.54133
567,-0.0104627,-0.699666,0.97778,-3.18771
568,4.16688,-2.20446,-3.58822,1.50915
569,-1.65774,-1.16836,-3.3301,7.5363
570,-8.49786,1.64789,3.34638,5.63453
571,2.71351,-0.78481,6.0516,-3.25357
572,7.64787,1.09391,0.42305,-3.8765
573,-4.86775,1.52573,2.12324,-7.01763
574,-3.59009,-0.31652,-1.97135,-0.369279
575,6.43453,5.16942,-5.29434,11.4044
576,-0.536803,-0.718647,1.72855,8.49922
577,-1.1603,-0.332925,-0.31406,0.0250562
578,-4.17207,4.78288,-5.60613,-0.0210648
579,-13.2348,1.26352,1.53954,-3.09114
580,-6.75764,3.89728,3.83792,-1.02204
581,11.3561,-1.25717,0.954325,5.89641
