,a1,a2,a3,a4
134,-0.50167,-2.39602,-0.189221,-6.87444
135,-16.9987,-0.656809,9.41017,-7.24759
136,18.8022,-6.66811,-7.17583,12.5765
137,16.1544,6.92816,6.09242,13.3021
138,-11.3668,-5.62903,11.0615,-6.21866
139,10.7655,4.99345,-20.7857,-5.33428
140,-16.7952,8.14363,-16.2319,-2.05637
141,-29.8997,-0.294406,2.93884,-4.21296
142,14.802,8.30985,-4.38563,4.25587
143,18.85,2.02101,6.54258,4.22157
144,-6.76959,3.00288,3.37217,9.97892
145,-8.50546,-5.62212,-0.60075,3.65183
146,3.55776,-3.35944,6.60935,-13.3366
147,4.69253,-4.02595,2.91139,-3.88248
148,-6.66551,-2.745,4.82486,3.58539
149,0.273525,-2.51966,4.13204,-1.31743
150,17.263,9.94968,-7.09154,3.13571
151,-2.48953,-5.31164,-2.68681,4.30603
152,-13.9137,6.53105,-0.399193,-0.184864
153,6.82747,-2.72276,-13.9421,-3.942
154,-5.59709,7.94731,-8.39014,3.09319
155,-15.9491,-2.55058,7.30535,1.14241
156,14.2616,-6.53375,4.64855,0.0879715
157,16.2879,-1.30149,-1.06236,8.33485
158,-15.5649,-7.89876,8.44198,1.94348
159,-6.81246,-1.28833,-0.519355,-1.45233
160,9.55145,-2.53783,-4.72018,0.735973
161,-15.6506,2.29177,4.9442,-3.03255
162,-8.80751,4.30078,-1.2984,-0.09507
163,7.32071,8.38523,-0.838452,-1.50695
164,4.43255,-0.192855,1.85683,5.28438
165,-1.8313,7.23877,0.90244,8.32635
166,-0.844017,-1.02762,3.84508,-2.66891
167,3.4199,0.386745,-3.39826,0.769701
168,-2.69795,-0.121947,0.386201,2.24399
169,-8.07682,-4.2769,4.97275,-5.56517
170,5.05048,1.57672,-4.64016,-2.16389
171,0.620347,-2.49309,-4.49682,4.90546
172,-11.4806,2.72372,2.44274,11.2749
173,-2.39332,-1.00538,5.76174,-0.550657
174,12.1711,3.89418,-1.63957,-5.75556
175,-7.44519,2.58638,0.561408,-1.0541
176,-13.4967,-1.9966,13.129,-5.1103
177,17.6768,3.70518,1.54284,4.6936
178,12.1605,-2.50977,1.00922,3.66236
179,-12.1993,-4.2906,3.82687,-2.61515
180,1.16433,5.88895,-6.07658,-1.05193
181,2.1972,-1.05419,-4.56663,0.377243
182,-9.15841,6.48048,0.69164,-2.00967
183,2.76736,6.42245,-3.31521,1.24331
184,-2.17052,1.87242,-2.6028,3.7386
185,-6.11407,7.97036,-3.07792,8.95072
186,0.478822,0.288994,-0.515493,-2.67395
187,3.68761,2.94309,-2.16575,-2.89072
188,-6.27514,-4.67456,3.02285,1.31552
189,2.92436,-2.64304,5.15224,4.17733
190,13.2878,-3.01114,-3.28555,4.05007
191,-3.77953,-3.99408,-1.21121,-3.28491
192,-11.7346,1.71949,-6.20626,-2.0751
193,-3.75361,1.5671,-6.19246,0.873624
194,-3.45184,1.54459,0.547474,0.097493
195,9.4722,7.50424,-1.69545,6.11514
196,-0.0325936,-0.964163,3.4308,2.5716
197,-0.631528,-3.30982,2.2634,-0.19379
198,0.251812,3.85513,-4.21442,4.70124
199,-6.9278,-3.98852,2.7606,-3.64062
200,-3.96705,-6.45783,-2.24011,1.82242
201,-3.67424,4.43758,-1.12927,1.60882
202,-1.90471,-4.18403,3.8397,0.455942
203,1.85675,5.96461,1.28017,3.93938
204,2.05269,3.89092,3.11956,2.53398
205,-0.810368,-3.15498,0.899129,-0.112211
206,-1.79507,9.5607,-1.62702,0.83673
207,-5.51595,2.46273,-0.804377,-1.96584
208,-2.2328,-3.2286,-2.39627,5.26464
209,-0.153087,-2.0389,-0.30359,3.92857
210,0.530518,-1.00402,2.97209,1.65019
211,1.26718,0.441115,1.4671,2.55431
212,-0.632343,-1.45157,0.00516046,-0.744356
213,-5.89792,-2.17041,-3.34501,-2.52621
214,-4.17113,0.107455,-1.68289,-1.84189
215,1.18848,0.110438,-2.89665,2.29603
216,1.10177,0.956045,-5.1564,4.37897
217,-2.34719,-0.624129,-0.557157,1.06128
218,-0.25594,3.35024,-0.447894,1.41613
219,3.84664,0.0349206,0.662392,0.0783299
220,-1.00047,-2.28484,3.14881,-3.66252
221,-1.39302,-1.2524,1.81103,-1.89925
222,-0.908744,-1.58335,1.56988,-1.89493
223,2.29747,-1.59447,2.84075,-1.09199
224,2.09122,3.04966,1.8996,-4.34583
225,0.803389,2.34397,0.232515,-0.820741
226,-6.3385,7.42018,5.85844,0.543001
227,0.348422,1.96841,10.6057,-2.49969
228,14.5405,2.00949,-0.833763,-0.917018
229,-4.71104,0.236934,-0.689596,-4.6093
230,-11.0704,-3.85728,-0.0838228,-2.71617
231,5.99936,2.82555,-5.78659,6.35786
232,8.84233,-8.67115,1.07089,4.22836
233,-2.27772,2.93374,4.94157,-3.05905
234,2.75651,1.38773,-2.95763,-4.06132
235,-0.0154988,-3.43129,-9.79896,-5.75339
236,-8.18361,6.43724,-7.13458,0.268151
237,-2.58424,-1.48112,-1.92446,-1.22747
238,10.7737,-2.41377,-3.11504,4.31109
239,5.68537,-0.368697,-1.63971,3.11901
240,-8.92584,-0.291553,7.73219,-5.63779
241,8.4894,-12.0675,1.26265,-5.38759
242,7.61054,-4.62764,4.7625,-7.20432
243,-3.16255,-8.21466,5.76077,-5.00103
244,7.48814,-4.58019,-4.29885,3.65618
245,2.89586,1.99716,-4.33707,1.99596
246,-4.73533,1.10613,-1.96861,-2.59654
247,2.13844,4.49249,-6.04251,-1.482
248,-2.62101,5.24468,-6.20212,-3.08355
249,-3.74955,3.92333,-7.73387,2.69513
250,-2.12425,2.75328,1.74122,-2.25222
251,10.436,-6.31709,2.08101,-1.82026
252,10.928,5.31871,-0.71236,6.00994
253,-12.0588,1.36644,11.3813,6.05217
254,0.279897,-13.0707,6.14084,-0.254454
255,8.4936,-1.71852,1.39867,-10.2715
256,-6.29766,-13.6629,7.1449,-15.4643
257,-4.84361,0.975706,-6.37981,6.81432
258,7.31446,0.862362,-5.90096,9.00449
259,1.38292,-9.90343,8.23974,1.54585
260,9.62851,13.1954,-0.0182933,3.16946
261,2.26232,-7.30546,-9.20464,-4.63264
262,-14.0924,0.655197,-11.009,-10.2536
263,-13.4256,11.7502,-2.61632,-4.32781
264,6.42325,-4.9392,3.94014,4.03697
265,22.09,3.91533,-1.21356,9.61041
266,-4.92476,5.48046,2.40618,0.837465
267,-13.1898,-4.79644,3.44914,-4.97681
268,8.42956,-10.27,2.95843,-1.82314
269,1.95933,2.05736,13.808,-12.5133
270,2.56966,-4.56256,3.71706,-3.799
271,9.06092,-0.413843,-2.62046,2.87875
272,-6.62685,8.717,-1.91646,2.82644
273,2.97415,-4.86504,-6.81135,3.43812
274,0.471354,-1.30772,-7.1659,1.45707
275,-10.2865,6.20431,-4.72101,-4.36456
276,-1.74283,-5.27991,-3.44724,-5.28626
277,2.69395,1.54826,3.66712,-1.24706
278,7.00088,-4.11773,4.09837,-0.464011
279,10.9861,-0.900165,3.48819,2.97532
280,-2.08382,-0.422655,5.61977,5.1322
281,-4.08714,-7.30017,3.21765,-0.57571
282,4.98751,-1.95144,-1.08374,-9.66084
283,-6.64123,-5.68109,-2.2528,-11.8584
284,-3.23094,-0.0778774,-7.71828,0.632086
285,4.80447,1.86741,-6.93772,8.78197
286,5.14451,0.166843,4.97827,1.42796
287,13.4041,1.45335,-0.991174,3.81213
288,2.68513,-0.00127502,-1.75836,0.998173
289,-11.9721,0.0292303,0.708469,-8.18121
290,1.45592,3.92293,-1.2275,-4.92982
291,-0.648223,-3.41963,2.43653,1.47899
292,-3.85769,-0.137667,-2.24052,8.97049
293,-4.35988,1.48942,-2.47781,4.78702
294,-7.32999,-3.50315,5.1979,-4.37075
295,-1.65341,-5.86209,5.60598,-2.29876
296,5.97954,-5.18514,7.64665,-5.8508
297,6.82353,-4.17575,4.45596,-2.58615
298,8.9061,-1.31165,-1.75215,8.17533
299,1.93829,-2.89724,-2.61135,4.75776
300,-0.957189,-1.65968,-13.1574,0.506121
301,-8.31497,3.23107,-13.7257,0.290217
302,-16.7513,4.02488,-5.44998,4.19826
303,-4.53913,6.09761,2.62319,0.0548564
304,11.0744,8.3809,5.89776,-9.04785
305,4.51111,4.06786,6.01764,-2.90381
306,-5.13847,-2.36781,6.47194,10.1105
307,0.25642,0.554058,6.53954,8.33215
308,4.27351,-4.29167,2.13357,1.95418
309,-2.16252,0.83891,2.36121,-3.01853
310,-11.2824,-1.61683,3.98152,-5.48889
311,-3.40286,1.8868,-1.05132,-2.10779
312,7.45585,4.21008,-2.74931,4.3078
313,2.36599,-2.54189,2.47888,3.25148
314,1.82961,5.57143,-2.6395,2.7626
315,-1.39601,8.24871,-8.7222,4.48017
316,-10.0551,5.47666,-2.57604,0.76988
317,-3.998,4.88201,0.112766,-1.47319
318,4.25574,5.8792,-1.06264,-2.9505
319,0.697139,-4.31106,-1.30765,-3.35738
320,-4.27833,0.442613,-3.59913,8.31874
321,-7.2456,3.9312,3.07321,9.84348
322,1.5277,-6.85032,5.2386,4.45135
323,8.46511,-0.79075,4.02415,-6.35669
324,-5.75694,0.511758,5.58694,-9.55403
325,-4.77848,-3.20135,0.425655,-0.34178
326,6.23165,0.165354,-1.6135,6.45964
327,10.9005,-4.19256,0.237894,3.52562
328,2.85786,-1.15031,-3.47221,5.49412
329,-7.18983,1.71218,-6.87826,3.30914
330,-8.47345,2.72766,-7.83431,-3.58841
331,-9.00943,4.06285,-3.57444,-2.57216
332,1.07232,1.43275,-0.787134,4.94831
333,-2.47176,6.16663,2.918,11.2636
334,-4.30656,0.504437,6.62783,5.76494
335,1.79962,-1.25511,3.92123,-0.120973
336,-2.23403,-6.39464,6.11987,-8.0303
337,-5.44364,-1.6712,8.87296,-11.2504
338,4.65643,5.6258,5.11761,-0.406058
339,10.7498,-3.87083,2.76749,5.0345
340,1.32497,0.29429,2.33927,3.24342
341,0.398078,4.60842,-4.4037,0.528038
342,-2.04162,-1.84067,-7.24992,-1.02019
343,-7.94969,2.50179,-6.03616,0.604859
344,-6.3225,5.47626,2.49323,-0.971616
345,4.4073,-5.67214,1.92484,0.688022
346,7.29207,0.877958,-5.25035,6.88756
347,-7.42471,0.730448,-0.407474,1.92608
348,-7.44967,-4.11501,1.24747,0.218164
349,7.76834,1.60737,-2.37669,3.55387
350,0.181381,5.80599,2.05039,2.49611
351,-8.21252,0.466069,2.5033,0.855644
352,-2.14923,4.98383,-2.04945,0.403946
353,-1.55409,4.41901,-1.73366,-0.388327
354,-3.35714,-3.98336,-0.282484,-1.84719
355,-3.1612,3.17968,3.76258,-1.52363
356,6.14562,-2.20213,5.3778,-1.01428
357,8.88859,-5.97475,4.61751,-0.0631725
358,0.868513,1.74716,0.468145,1.56822
359,-3.89447,-0.460342,-1.99689,4.12577
360,-6.23891,-2.42312,-4.58443,4.60226
361,-6.23783,1.61659,-6.58523,2.11547
362,-10.5693,-0.0740768,-1.73836,-0.943219
363,-6.50283,0.268803,2.19621,-0.648332
364,3.73075,3.23744,4.01091,0.829992
365,4.02371,0.268532,5.64626,-1.56211
366,2.79531,-0.555789,2.34106,1.69505
367,1.42253,1.61144,-0.904399,2.55694
368,-1.34567,2.13803,-2.30826,-0.683786
369,-3.29377,2.76481,-3.9472,-2.53713
370,-3.28115,2.3654,0.17457,-0.717512
371,0.838661,-0.411397,2.4793,0.392853
372,5.70205,3.92984,2.26753,-4.73365
373,4.65046,0.340796,-0.742437,-2.37196
374,-1.50918,1.1498,1.93767,1.35145
375,-1.29913,-3.57757,6.41138,-0.268839
376,11.5615,-4.84673,-0.802862,-2.01121
377,0.754533,-2.72573,-6.16708,-2.58642
378,-12.063,-6.47164,-3.29935,-2.87108
379,-3.46827,3.07393,-1.6978,4.42556
380,11.5643,-1.56653,2.85896,7.75623
381,7.63957,-3.17206,4.45761,3.34158
382,-3.62797,-0.227822,-0.665594,-5.1078
383,-5.2013,-6.52669,-8.5412,-4.3334
384,-7.0578,0.410891,-8.58576,4.7206
385,-12.4831,0.445463,2.729,0.857237
386,8.54679,-0.981099,0.852358,-6.19626
387,10.4866,1.35764,-0.459899,-2.86906
388,-11.1149,-4.40786,7.54815,0.860985
389,5.31357,1.04174,7.20091,-4.08824
390,21.4738,-2.76139,2.23787,-7.21539
391,4.98059,-4.86178,2.02321,-4.06748
392,-9.78666,4.16657,-1.07202,-1.06702
393,7.46642,4.54226,-6.04706,-1.47159
394,4.73024,5.02383,-8.2715,-1.4566
395,-8.02324,0.221487,-2.37379,-3.27492
396,-4.19299,2.53338,-1.98296,-4.96151
397,2.7337,6.2976,-3.20264,0.860987
398,2.15241,0.855998,1.17256,3.08849
399,0.200104,3.76756,8.38735,-2.54995
400,6.64062,-6.23194,4.77271,-2.2457
401,3.40835,-5.74928,3.76079,2.69358
402,-2.97558,-4.68173,3.12963,0.769611
403,0.345563,-1.79566,2.2925,-5.10895
404,1.21289,-7.02806,1.36266,-7.544
405,0.757245,-3.72278,0.531605,-4.46383
406,2.16489,1.7778,0.411168,-6.48927
407,7.1926,-0.0199783,-4.20339,-0.504482
408,6.39597,-1.94561,-4.65079,2.12139
409,1.4494,-2.12037,-4.54456,-0.818681
410,4.42046,0.238842,-7.20881,-2.84123
411,1.15332,-1.45983,-7.4712,0.0625197
412,-2.96513,0.234911,-4.09358,0.0436391
413,-3.02104,-1.62564,-2.03055,-2.96331
414,4.99185,-0.0461446,-0.591925,-0.574383
415,2.76437,2.2469,-0.438378,2.84852
416,-1.72723,1.56765,4.25247,-0.293909
417,3.31255,0.127939,2.74142,-3.7269
418,5.64452,-1.8568,0.19347,-0.711159
419,-1.1359,-4.62641,-0.465556,-1.06802
420,-2.24028,0.618871,-2.70448,-1.68921
421,2.61633,-4.16721,-5.83102,0.32815
422,1.75009,-4.24421,-2.60763,2.10929
423,0.454113,-2.26029,3.29766,-2.3571
424,7.74635,-2.93886,0.484423,-2.51752
425,4.06794,-3.25422,-2.79208,0.989268
426,-7.11873,-3.96885,-0.717191,-1.34662
427,-2.8061,-1.62442,-0.8666,-2.9316
428,2.30411,-0.94544,-3.48449,3.06155
429,-5.27769,-2.50365,2.33692,1.83818
430,-6.99268,-4.40094,6.88871,-3.65238
431,7.20685,-1.58822,7.3608,-4.79056
432,7.21608,-4.76863,8.204,-3.78239
433,0.828074,-1.28357,8.56076,-0.87921
434,6.52474,-1.04116,3.06134,0.244127
435,5.46921,-2.74051,-2.09346,0.538725
436,-1.87772,2.32256,-4.24726,-1.0438
437,-3.28753,5.04865,-3.71185,-4.59714
438,-0.427871,3.01049,-6.29332,-1.54018
439,0.626303,5.17338,-7.13928,1.29093
440,-4.70495,4.78142,-1.10844,-0.390037
441,2.00966,0.842578,-0.948823,1.68383
442,5.54709,-0.00533378,-1.84003,4.13502
443,-3.51685,-1.18921,-0.691945,1.33388
444,-5.50647,0.245081,1.72494,-1.39648
445,1.21533,-1.49277,1.67252,0.779854
446,3.72939,-0.0987475,1.0266,3.94088
447,-3.11534,2.01371,1.21188,1.76555
448,-3.48998,1.96666,1.46903,0.0853003
449,1.1715,1.26274,2.10184,-0.735943
450,3.16614,-0.581138,2.78625,-1.82642
451,0.731869,1.4295,1.09765,-2.6762
452,-1.59046,-1.7543,-1.00152,1.01767
453,0.380161,-3.78663,0.453796,-2.7412
454,4.77081,-3.66027,-4.09537,-0.810023
455,-0.598569,0.795126,-6.77562,11.1167
456,-15.7046,-0.164503,0.565818,13.5106
457,-4.63059,-1.95754,3.90261,-0.604352
458,11.7073,0.415504,-1.75712,-7.69229
459,-8.00818,1.07564,1.55994,-2.68845
460,-12.8142,-0.411121,1.68355,2.09921
461,10.5749,-2.51585,-4.89815,10.243
462,9.26987,3.19704,0.52581,5.43376
463,-7.36759,-1.2391,1.40819,-0.862628
464,-0.911199,5.06654,-7.97958,1.73543
465,-5.30687,7.41721,-3.6815,-3.64546
466,-12.9656,5.94266,4.68511,-8.28567
467,9.08276,5.29771,-2.18258,3.8521
468,5.49851,3.778,2.29829,9.79206
469,-9.36738,4.04875,2.71562,8.97154
470,-0.78243,2.61351,2.50523,2.02455
471,1.02469,-4.48771,5.61701,-4.29792
472,-0.46668,-3.19212,4.57971,-3.56604
473,-2.17054,0.439232,0.814004,1.76584
474,-0.628558,2.00992,-0.0322304,7.83955
475,2.77088,-2.6902,-2.33337,4.95093
476,0.0607461,2.13126,-4.48883,-2.0021
477,-5.64854,8.05864,-3.52174,-2.84035
478,-8.6717,0.517868,-0.5464,1.66049
479,0.013526,5.60791,2.68154,1.32726
480,5.30366,-1.08969,3.51839,-2.20835
481,1.92037,0.637584,2.21373,0.792834
482,-2.40365,-3.60048,-0.622001,8.58816
483,-2.71479,-3.46287,2.48509,-0.467424
484,-0.420953,-1.01146,-3.9719,-2.22377
485,-4.35785,-0.578695,-0.057201,2.09273
486,-6.35914,0.662938,3.68077,1.2147
487,3.41839,9.70064,-2.72503,0.412192
488,0.947342,4.60463,-3.8785,-1.44245
489,-5.02721,2.65934,-0.157634,2.21279
490,-0.303446,5.94171,-3.06206,2.99886
491,3.69981,1.64399,-2.77594,3.07756
492,-0.750272,0.891253,-0.192814,3.09269
493,-4.92558,-1.80867,0.137596,1.84267
494,-1.90662,3.28938,0.729298,-1.75982
495,-1.44066,-1.87741,0.883535,1.4613
496,-2.19116,-0.323942,3.23903,1.10214
497,-2.08017,1.96531,3.1048,-0.402707
498,1.71874,3.77624,4.33166,-4.95658
499,1.60449,1.71354,0.583752,0.037173
500,-1.51217,0.10259,2.06225,1.75907
501,-0.482014,-2.69563,1.85752,-0.960627
502,6.43952,-1.14758,-3.49111,1.95019
503,0.666328,-4.6077,-2.84575,3.24129
504,-4.63331,-4.97254,-0.942064,1.81572
505,0.175945,-2.35776,-3.38268,1.459
506,0.717754,-3.3662,-3.09835,0.249331
507,-4.43859,0.197089,-2.78932,1.18573
508,-5.26426,-0.703155,-2.69786,1.67563
509,-0.0752167,2.25626,-1.22074,1.25535
510,1.90992,2.24054,-0.356294,1.31848
511,0.872576,-1.21212,2.29471,-0.826729
512,0.24881,0.66077,2.25994,-0.650893
513,2.35322,-1.12101,2.82943,-2.9924
514,2.00301,-2.5755,1.16042,-2.70573
515,0.679489,-1.39542,0.348395,-1.2852
516,-1.35328,-1.76121,1.62395,-5.26112
517,3.43358,-1.36953,-1.01504,-4.47793
518,1.11465,2.9065,-1.16969,2.09519
519,-4.72205,3.90463,4.93219,3.34708
520,1.99432,1.82024,4.13369,-1.96145
521,7.13344,-1.36193,-1.29703,-6.72244
522,-5.88871,0.685039,-1.80941,-2.83559
523,-11.1711,-0.642958,1.6641,6.35547
524,5.67192,-1.92594,6.31315,8.02895
525,15.883,-2.44006,7.07509,-0.448966
526,-1.06874,-5.16913,0.479317,-4.58127
527,-10.346,0.415644,-7.5406,-4.22181
528,-3.83111,-2.63488,-8.28985,-2.78831
529,-0.0543214,3.20735,-1.97537,1.34558
530,7.75625,-1.4125,1.5318,3.52941
531,4.62643,5.98632,1.29727,1.38622
532,-3.56529,6.74081,0.422065,-2.85418
533,-1.16793,-5.05931,-0.0900357,-8.87197
534,-1.13143,-3.12799,-2.24922,-7.46254
535,-0.722051,-4.87953,0.708189,-2.84351
536,7.34063,-2.54635,3.37795,3.17269
537,12.2846,-3.80046,4.25054,7.4621
538,6.51849,-0.770265,7.35887,-3.53014
539,0.465777,-2.9497,-0.120524,-11.7459
540,1.66446,-0.045053,-10.1149,-7.42189
541,-9.32071,2.49733,-6.25579,-0.558788
542,-5.17091,2.60701,-1.65751,-0.497245
543,13.8175,2.37354,-6.02871,3.26594
544,4.05504,5.85494,-2.12436,4.41436
545,-8.6025,1.36524,3.76396,0.497817
546,3.72192,0.631622,3.80976,-2.87291
547,5.32523,-9.41709,4.66455,-3.70093
548,0.933363,-8.33191,2.66098,-4.40211
549,-0.24266,3.23189,-2.12823,-2.11811
550,1.87709,-2.79771,-1.89936,1.53785
551,2.58986,-2.694,0.508978,3.5493
552,-0.751361,1.83502,3.0521,-1.72075
553,3.07618,-1.43867,-0.0217467,-8.9152
554,1.04164,0.552173,-4.81593,-5.59593
555,-2.95768,-0.942992,-1.04719,-1.24757
556,2.62867,-0.0134622,1.24181,3.8011
557,10.2284,-5.38795,-1.02981,7.33527
558,1.2483,-3.51574,-2.63122,3.28425
559,-7.92853,-3.75111,-3.56644,-3.2253
560,-9.57079,-5.07409,-0.765892,-7.04542
561,1.9277,1.32592,3.79928,-4.64756
562,11.5903,4.41563,3.42569,1.36821
563,1.82769,5.95229,5.50651,4.65448
564,-2.63134,3.82017,5.81526,2.98879
565,2.31224,6.30262,2.39114,-7.60118
566,1.52836,-0.246522,-3.85753,-9.9055
567,-10.4688,0.849635,-1.56798,-6.44787
568,-5.36332,2.5841,2.07632,-3.49914
569,17.7708,1.94484,-5.34279,7.96266
570,7.34443,2.00355,2.6287,8.82123
571,-7.06677,-9.05997,3.52308,0.379349
572,5.89947,4.10421,-7.59702,-1.42932
573,-9.26942,-1.84364,-1.30627,-8.11485
574,-14.0532,-4.49692,4.50769,-4.37458
575,11.8606,2.79492,-3.1992,1.41491
576,7.94445,-0.492326,0.163531,6.32839
577,-8.19232,0.978571,2.35361,6.50567
578,3.68786,-4.80049,2.92766,2.93792
579,5.1658,-1.41033,1.11351,-7.47852
580,-8.57835,-0.560658,0.0632351,-6.26381
581,-4.03695,-2.56777,2.79908,-6.85978
